"","KEY","STATECD","COUNTYCD","PLOT","t0","t1","t2","t3","N_REM","CONDITION","subplot_list"
"1584","55_131_20028",55,131,20028,2001,2006,2011,2017,4,"F",3412
"1585","55_131_20057",55,131,20057,2000,2005,2010,2016,4,"M",2314
"1586","55_131_20062",55,131,20062,2004,2009,2015,0,3,"F",2134
"1587","55_131_20064",55,131,20064,2002,2007,2012,2018,4,"M",1234
"1588","55_131_20068",55,131,20068,2001,2006,2011,2016,4,"M",1243
"1589","55_131_20117",55,131,20117,2003,2008,2013,0,3,"F",2143
"1590","55_131_20122",55,131,20122,2004,2009,2014,0,3,"M",1423
"1591","55_131_20131",55,131,20131,2000,2005,2010,2016,4,"M",4321
"1592","55_131_20135",55,131,20135,2000,2005,2010,2015,4,"F",2413
"1593","55_131_20201",55,131,20201,2003,2008,2013,0,3,"F",3124
"1594","55_131_20208",55,131,20208,2000,2005,2010,2016,4,"F",4312
"1595","55_131_20214",55,131,20214,2000,2005,2010,2015,4,"M",1243
"1596","55_131_20221",55,131,20221,2001,2006,2011,2017,4,"F",2314
"1597","55_131_20246",55,131,20246,2003,2008,2013,0,3,"F",4312
"1598","55_131_20258",55,131,20258,2004,2009,2015,0,3,"F",1243
"1599","55_133_20009",55,133,20009,2004,2009,2014,0,3,"M",3412
"1600","55_133_20020",55,133,20020,2000,2005,2010,2016,4,"F",3241
"1601","55_133_20022",55,133,20022,2004,2009,2014,0,3,"F",2143
"1602","55_133_20038",55,133,20038,2003,2008,2013,0,3,"M",1324
"1603","55_133_20054",55,133,20054,2004,2009,2014,0,3,"F",4132
"1604","55_133_20056",55,133,20056,2003,2008,2013,0,3,"M",2431
"1605","55_133_20066",55,133,20066,2000,2005,2010,2015,4,"M",2341
"1606","55_133_20077",55,133,20077,2001,2006,2011,2017,4,"M",4123
"1607","55_133_20152",55,133,20152,2002,2007,2012,2019,4,"F",3421
"1608","55_133_20174",55,133,20174,2004,2009,2014,0,3,"M",1432
"1609","55_133_20176",55,133,20176,2002,2007,2012,2019,4,"M",1243
"1610","55_133_20179",55,133,20179,2003,2008,2013,2019,4,"F",2431
"1611","55_133_20190",55,133,20190,2000,2005,2010,2016,4,"M",4123
"1612","55_133_20205",55,133,20205,2004,2009,2015,0,3,"F",1423
"1613","55_133_20207",55,133,20207,2002,2007,2012,2018,4,"F",1324
"1614","55_133_20214",55,133,20214,2000,2005,2010,2015,4,"F",2134
"1615","55_133_20215",55,133,20215,2000,2005,2010,2015,4,"F",2314
"1616","55_133_20223",55,133,20223,2001,2006,2011,2017,4,"M",1342
"1617","55_133_20225",55,133,20225,2001,2006,2011,2017,4,"F",3412
"1618","55_133_20230",55,133,20230,2001,2006,2011,2017,4,"F",2431
"1619","55_133_20243",55,133,20243,2002,2007,2012,2019,4,"F",2341
"1620","55_133_20245",55,133,20245,2002,2007,2012,2019,4,"F",4321
"1621","55_133_20246",55,133,20246,2002,2007,2012,2019,4,"M",4321
"1622","55_133_20267",55,133,20267,2003,2008,2013,0,3,"F",2341
"1623","55_133_20272",55,133,20272,2004,2009,2014,0,3,"F",2134
"1624","55_135_20015",55,135,20015,2000,2005,2010,2015,4,"F",1432
"1625","55_135_20018",55,135,20018,2000,2005,2010,2016,4,"F",4123
"1626","55_135_20025",55,135,20025,2002,2007,2012,2019,4,"F",2341
"1627","55_135_20035",55,135,20035,2004,2009,2015,0,3,"M",1432
"1628","55_135_20058",55,135,20058,2003,2008,2013,2019,4,"F",3142
"1629","55_135_20077",55,135,20077,2000,2005,2010,2016,4,"F",1234
"1630","55_135_20085",55,135,20085,2002,2007,2012,2019,4,"F",4312
"1631","55_135_20086",55,135,20086,2000,2005,2010,2016,4,"M",3142
"1632","55_135_20088",55,135,20088,2003,2008,2013,2019,4,"F",2341
"1633","55_135_20091",55,135,20091,2004,2009,2015,0,3,"F",3214
"1634","55_135_20093",55,135,20093,2004,2009,2014,0,3,"F",2413
"1635","55_135_20099",55,135,20099,2003,2008,2013,0,3,"F",2134
"1636","55_135_20135",55,135,20135,2002,2007,2012,2019,4,"M",2431
"1637","55_135_20143",55,135,20143,2002,2007,2012,2018,4,"M",1342
"1638","55_135_20145",55,135,20145,2004,2009,2014,0,3,"F",4132
"1639","55_135_20147",55,135,20147,2000,2005,2010,2016,4,"F",3124
"1640","55_135_20153",55,135,20153,2004,2009,2014,0,3,"F",4213
"1641","55_135_20165",55,135,20165,2002,2007,2012,2018,4,"F",3421
"1642","55_135_20167",55,135,20167,2003,2008,2013,0,3,"F",1234
"1643","55_135_20174",55,135,20174,2001,2006,2011,2016,4,"F",2134
"1644","55_135_20182",55,135,20182,2000,2005,2010,2016,4,"M",1324
"1645","55_135_20183",55,135,20183,2002,2007,2012,2018,4,"F",2134
"1646","55_135_20185",55,135,20185,2004,2009,2015,0,3,"F",3421
"1647","55_135_20186",55,135,20186,2003,2008,2013,0,3,"F",3142
"1648","55_135_20192",55,135,20192,2001,2006,2011,2017,4,"M",1234
"1649","55_135_20205",55,135,20205,2002,2007,2012,2019,4,"M",1234
"1650","55_135_20212",55,135,20212,2002,2007,2012,2018,4,"M",2431
"1651","55_135_20215",55,135,20215,2004,2009,2015,0,3,"M",1423
"1652","55_135_20220",55,135,20220,2000,2005,2010,2016,4,"F",3214
"1653","55_135_20225",55,135,20225,2000,2005,2010,2015,4,"M",1324
"1654","55_135_20229",55,135,20229,2001,2006,2011,2017,4,"F",4213
"1655","55_135_20232",55,135,20232,2001,2006,2011,2016,4,"M",2314
"1656","55_135_20248",55,135,20248,2004,2009,2014,0,3,"F",4231
"1657","55_135_20251",55,135,20251,2001,2006,2011,2017,4,"M",1342
"1658","55_135_20258",55,135,20258,2002,2007,2012,2019,4,"M",2143
"1659","55_135_20269",55,135,20269,2003,2008,2013,0,3,"F",3241
"1660","55_135_20285",55,135,20285,2004,2009,2014,0,3,"F",4231
"1661","55_135_20293",55,135,20293,2000,2005,2010,2015,4,"F",3241
"1662","55_135_20297",55,135,20297,2001,2006,2011,2018,4,"M",1324
"1663","55_135_20301",55,135,20301,2003,2008,2013,2019,4,"F",3142
"1664","55_135_20302",55,135,20302,2000,2005,2010,2015,4,"F",2134
"1665","55_135_20304",55,135,20304,2000,2005,2010,2016,4,"F",3124
"1666","55_135_20307",55,135,20307,2000,2005,2010,2015,4,"M",2431
"1667","55_135_20311",55,135,20311,2000,2005,2010,2016,4,"F",1432
"1668","55_135_20313",55,135,20313,2000,2005,2010,2015,4,"F",2431
"1669","55_135_20314",55,135,20314,2000,2005,2010,2016,4,"M",4231
"1670","55_135_20316",55,135,20316,2001,2006,2011,2016,4,"F",3124
"1671","55_135_20317",55,135,20317,2001,2006,2011,2016,4,"M",1324
"1672","55_135_20318",55,135,20318,2001,2006,2011,2017,4,"F",3124
"1673","55_135_20320",55,135,20320,2001,2006,2011,2017,4,"F",3412
"1674","55_135_20321",55,135,20321,2001,2006,2011,2016,4,"F",2314
"1675","55_135_20322",55,135,20322,2001,2006,2011,2017,4,"F",2143
"1676","55_135_20323",55,135,20323,2001,2006,2011,2016,4,"F",1432
"1677","55_135_20324",55,135,20324,2001,2006,2011,2017,4,"F",3412
"1678","55_135_20326",55,135,20326,2001,2006,2011,2017,4,"F",4213
"1679","55_135_20340",55,135,20340,2002,2007,2012,2019,4,"F",4231
"1680","55_135_20345",55,135,20345,2002,2007,2012,2019,4,"F",3241
"1681","55_135_20346",55,135,20346,2002,2007,2012,2019,4,"F",1423
"1682","55_135_20349",55,135,20349,2002,2007,2012,2018,4,"M",2341
"1683","55_135_20350",55,135,20350,2002,2007,2012,2019,4,"F",3412
"1684","55_135_20352",55,135,20352,2002,2007,2012,2019,4,"M",3142
"1685","55_135_20354",55,135,20354,2003,2008,2013,0,3,"F",4213
"1686","55_135_20355",55,135,20355,2003,2008,2013,0,3,"F",4312
"1687","55_135_20358",55,135,20358,2003,2008,2013,0,3,"M",1432
"1688","55_135_20360",55,135,20360,2003,2008,2013,0,3,"M",1324
"1689","55_135_20361",55,135,20361,2003,2008,2013,2019,4,"F",2134
"1690","55_135_20363",55,135,20363,2003,2008,2013,2019,4,"M",1423
"1691","55_135_20382",55,135,20382,2004,2009,2014,0,3,"F",4321
"1692","55_135_20390",55,135,20390,2004,2009,2014,0,3,"M",2143
"1693","55_137_10338",55,137,10338,2004,2009,2015,0,3,"F",1342
"1694","55_137_10340",55,137,10340,2004,2009,2014,0,3,"F",3124
"1695","55_137_20033",55,137,20033,2002,2007,2012,2019,4,"F",4231
"1696","55_137_20045",55,137,20045,2002,2007,2012,2018,4,"F",3214
"1697","55_137_20051",55,137,20051,2000,2005,2010,2015,4,"F",3421
"1698","55_137_20053",55,137,20053,2000,2005,2010,2015,4,"M",4321
"1699","55_137_20060",55,137,20060,2001,2006,2011,2017,4,"M",4231
"1700","55_137_20071",55,137,20071,2004,2009,2014,0,3,"F",4231
"1701","55_137_20080",55,137,20080,2002,2007,2012,2019,4,"F",4321
"1702","55_137_20088",55,137,20088,2002,2007,2012,2019,4,"F",1234
"1703","55_137_20091",55,137,20091,2001,2006,2011,2017,4,"F",1324
"1704","55_137_20092",55,137,20092,2003,2008,2013,0,3,"M",3124
"1705","55_137_20109",55,137,20109,2000,2005,2010,2016,4,"F",1243
"1706","55_137_20118",55,137,20118,2002,2007,2012,2018,4,"M",4321
"1707","55_137_20120",55,137,20120,2001,2006,2011,2018,4,"F",2314
"1708","55_137_20124",55,137,20124,2000,2005,2010,2015,4,"F",2134
"1709","55_137_20131",55,137,20131,2003,2008,2013,0,3,"M",1234
"1710","55_137_20138",55,137,20138,2002,2007,2012,2018,4,"M",4312
"1711","55_137_20139",55,137,20139,2004,2009,2015,0,3,"F",4312
"1712","55_137_20147",55,137,20147,2002,2007,2012,2019,4,"F",1432
"1713","55_137_20155",55,137,20155,2003,2008,2013,2019,4,"F",4231
"1714","55_137_20161",55,137,20161,2001,2006,2011,2017,4,"F",3142
"1715","55_137_20165",55,137,20165,2003,2008,2013,2019,4,"M",3241
"1716","55_137_20166",55,137,20166,2004,2009,2015,0,3,"M",3142
"1717","55_137_20171",55,137,20171,2001,2006,2011,2017,4,"F",2314
"1718","55_137_20183",55,137,20183,2002,2007,2012,2018,4,"F",4123
"1719","55_137_20186",55,137,20186,2002,2007,2012,2018,4,"F",4312
"1720","55_137_20205",55,137,20205,2002,2007,2012,2018,4,"F",3142
"1721","55_137_20208",55,137,20208,2000,2005,2010,2015,4,"F",2341
"1722","55_137_20219",55,137,20219,2001,2006,2011,2017,4,"F",4321
"1723","55_137_20220",55,137,20220,2004,2009,2015,0,3,"F",3214
"1724","55_137_20222",55,137,20222,2003,2008,2013,0,3,"F",1324
"1725","55_137_20237",55,137,20237,2004,2009,2014,0,3,"M",2431
"1726","55_137_20242",55,137,20242,2002,2007,2012,2018,4,"M",3241
"1727","55_137_20244",55,137,20244,2000,2005,2010,2015,4,"F",4213
"1728","55_137_20249",55,137,20249,2000,2005,2010,2016,4,"M",3412
"1729","55_137_20255",55,137,20255,2000,2005,2010,2016,4,"F",2413
"1730","55_137_20257",55,137,20257,2000,2005,2010,2016,4,"F",3241
"1731","55_137_20259",55,137,20259,2003,2008,2013,2019,4,"M",3421
"1732","55_137_20261",55,137,20261,2000,2005,2010,2016,4,"F",2431
"1733","55_137_20265",55,137,20265,2000,2005,2010,2015,4,"F",3124
"1734","55_137_20267",55,137,20267,2000,2005,2010,2016,4,"F",4213
"1735","55_137_20269",55,137,20269,2001,2006,2011,2017,4,"F",1324
"1736","55_137_20289",55,137,20289,2001,2006,2011,2017,4,"F",3412
"1737","55_137_20290",55,137,20290,2002,2007,2012,2018,4,"M",2341
"1738","55_137_20292",55,137,20292,2002,2007,2012,2018,4,"F",2431
"1739","55_137_20293",55,137,20293,2002,2007,2012,2019,4,"F",3412
"1740","55_137_20294",55,137,20294,2002,2007,2012,2018,4,"M",4321
"1741","55_137_20297",55,137,20297,2002,2007,2012,2019,4,"F",1243
"1742","55_137_20298",55,137,20298,2003,2008,2013,0,3,"F",4231
"1743","55_137_20302",55,137,20302,2003,2008,2013,0,3,"M",2431
"1744","55_137_20305",55,137,20305,2003,2008,2013,2019,4,"F",3421
"1745","55_137_20307",55,137,20307,2003,2008,2013,2019,4,"F",4132
"1746","55_137_20321",55,137,20321,2004,2009,2014,0,3,"M",4213
"1747","55_137_20326",55,137,20326,2004,2009,2014,0,3,"F",4321
"1748","55_139_20013",55,139,20013,2004,2009,2014,0,3,"F",2134
"1749","55_139_20058",55,139,20058,2003,2008,2013,0,3,"F",3421
"1750","55_139_20167",55,139,20167,2003,2008,2013,0,3,"F",4132
"1751","55_139_20220",55,139,20220,2000,2005,2010,2016,4,"M",2431
"1752","55_139_20248",55,139,20248,2002,2007,2012,2018,4,"F",2341
"1753","55_139_20260",55,139,20260,2003,2008,2013,0,3,"M",2314
"1754","55_139_20281",55,139,20281,2004,2009,2014,0,3,"F",3412
"1755","55_139_20282",55,139,20282,2004,2009,2014,0,3,"F",2341
"1756","55_141_20005",55,141,20005,2001,2006,2011,2017,4,"M",3412
"1757","55_141_20024",55,141,20024,2004,2009,2014,0,3,"M",3241
"1758","55_141_20042",55,141,20042,2001,2006,2011,2016,4,"M",4312
"1759","55_141_20044",55,141,20044,2000,2005,2010,2016,4,"F",4132
"1760","55_141_20045",55,141,20045,2003,2008,2013,0,3,"F",2314
"1761","55_141_20050",55,141,20050,2002,2007,2012,2019,4,"F",4321
"1762","55_141_20052",55,141,20052,2000,2005,2010,2015,4,"M",4312
"1763","55_141_20053",55,141,20053,2000,2005,2010,2015,4,"F",4132
"1764","55_141_20057",55,141,20057,2001,2006,2011,2018,4,"M",3421
"1765","55_141_20061",55,141,20061,2002,2007,2012,2018,4,"M",3241
"1766","55_141_20078",55,141,20078,2002,2007,2012,2018,4,"F",4213
"1767","55_141_20081",55,141,20081,2003,2008,2013,0,3,"F",3124
"1768","55_141_20083",55,141,20083,2001,2006,2011,2017,4,"M",2143
"1769","55_141_20084",55,141,20084,2000,2005,2010,2016,4,"F",3241
"1770","55_141_20086",55,141,20086,2001,2006,2011,2017,4,"M",4132
"1771","55_141_20087",55,141,20087,2000,2005,2010,2015,4,"M",2341
"1772","55_141_20090",55,141,20090,2004,2009,2014,0,3,"F",3124
"1773","55_141_20098",55,141,20098,2002,2007,2012,2019,4,"F",4213
"1774","55_141_20099",55,141,20099,2000,2005,2010,2016,4,"M",4213
"1775","55_141_20101",55,141,20101,2002,2007,2012,2019,4,"F",1423
"1776","55_141_20106",55,141,20106,2003,2008,2013,0,3,"M",4312
"1777","55_141_20120",55,141,20120,2002,2007,2012,2018,4,"F",2134
"1778","55_141_20124",55,141,20124,2004,2009,2014,0,3,"F",4231
"1779","55_141_20127",55,141,20127,2001,2006,2011,2017,4,"M",2431
"1780","55_141_20130",55,141,20130,2000,2005,2010,2015,4,"M",3124
"1781","55_141_20143",55,141,20143,2004,2009,2014,0,3,"F",2413
"1782","55_141_20151",55,141,20151,2001,2006,2011,2017,4,"M",2134
"1783","55_141_20162",55,141,20162,2003,2008,2013,0,3,"M",3421
"1784","55_141_20173",55,141,20173,2001,2006,2011,2016,4,"F",3214
"1785","55_141_20179",55,141,20179,2001,2006,2011,2016,4,"F",3124
"1786","55_141_20181",55,141,20181,2003,2008,2013,0,3,"M",1234
"1787","55_141_20193",55,141,20193,2002,2007,2012,2019,4,"M",2143
"1788","55_141_20196",55,141,20196,2002,2007,2012,2018,4,"F",1234
"1789","55_141_20201",55,141,20201,2004,2009,2015,0,3,"F",2143
"1790","55_141_20205",55,141,20205,2002,2007,2012,2019,4,"F",4213
"1791","55_141_20211",55,141,20211,2001,2006,2011,2017,4,"F",1324
"1792","55_141_20219",55,141,20219,2000,2005,2010,2015,4,"F",2341
"1793","55_141_20222",55,141,20222,2000,2005,2010,2016,4,"F",1324
"1794","55_141_20230",55,141,20230,2004,2009,2014,0,3,"F",4132
"1795","55_141_20240",55,141,20240,2000,2005,2010,2015,4,"F",1342
"1796","55_141_20241",55,141,20241,2001,2006,2011,2018,4,"F",1432
"1797","55_141_20242",55,141,20242,2002,2007,2012,2019,4,"F",2341
"1798","55_141_20252",55,141,20252,2000,2005,2010,2015,4,"F",3421
"1799","55_141_20263",55,141,20263,2004,2009,2014,0,3,"F",2143
"1800","55_141_20266",55,141,20266,2002,2007,2012,2018,4,"M",3142
"1801","55_141_20271",55,141,20271,2003,2008,2013,2019,4,"F",1234
"1802","55_141_20272",55,141,20272,2002,2007,2012,2018,4,"F",3412
"1803","55_141_20274",55,141,20274,2004,2009,2015,0,3,"M",1243
"1804","55_141_20279",55,141,20279,2000,2005,2010,2015,4,"M",3142
"1805","55_141_20283",55,141,20283,2002,2007,2012,2018,4,"M",1234
"1806","55_141_20303",55,141,20303,2003,2008,2013,0,3,"F",2143
"1807","55_141_20309",55,141,20309,2004,2009,2014,0,3,"M",3412
"1808","55_141_20313",55,141,20313,2004,2009,2014,0,3,"M",2431
"1809","55_141_20319",55,141,20319,2003,2008,2013,0,3,"F",2413
"1810","55_141_20321",55,141,20321,2002,2007,2012,2019,4,"M",3241
"1811","55_141_20323",55,141,20323,2003,2008,2013,0,3,"M",3421
"1812","55_141_20328",55,141,20328,2000,2005,2010,2015,4,"M",2413
"1813","55_141_20329",55,141,20329,2000,2005,2010,2016,4,"M",2431
"1814","55_141_20334",55,141,20334,2000,2005,2010,2016,4,"M",3214
"1815","55_141_20335",55,141,20335,2000,2005,2010,2016,4,"M",2134
"1816","55_141_20342",55,141,20342,2001,2006,2011,2017,4,"M",1324
"1817","55_141_20343",55,141,20343,2001,2006,2011,2017,4,"F",1432
"1818","55_141_20344",55,141,20344,2001,2006,2011,2017,4,"F",2413
"1819","55_141_20345",55,141,20345,2001,2006,2011,2017,4,"M",2143
"1820","55_141_20368",55,141,20368,2002,2007,2012,2018,4,"M",1342
"1821","55_141_20369",55,141,20369,2002,2007,2012,2019,4,"F",1423
"1822","55_141_20378",55,141,20378,2003,2008,2013,2019,4,"M",3214
"1823","55_141_20380",55,141,20380,2003,2008,2013,2019,4,"F",4213
"1824","55_141_20381",55,141,20381,2003,2008,2013,0,3,"F",2134
"1825","55_141_20382",55,141,20382,2003,2008,2013,0,3,"F",3241
"1826","55_141_20384",55,141,20384,2003,2008,2013,2019,4,"F",4312
"1827","55_141_20386",55,141,20386,2003,2008,2013,2019,4,"M",3142
"1828","55_141_20401",55,141,20401,2004,2009,2014,0,3,"M",1234
"1829","55_141_20402",55,141,20402,2004,2009,2014,0,3,"M",4213
"1830","55_141_20403",55,141,20403,2004,2009,2014,0,3,"F",4231
"1831","55_141_20404",55,141,20404,2004,2009,2015,0,3,"F",4321
"1832","55_141_20405",55,141,20405,2004,2009,2014,0,3,"F",2134
"1833","55_141_20406",55,141,20406,2004,2009,2014,0,3,"F",3421
"1834","55_141_20407",55,141,20407,2004,2009,2014,0,3,"F",1234
"1835","55_15_20007",55,15,20007,2001,2006,2011,2016,4,"F",1432
"1836","55_15_20019",55,15,20019,2004,2009,2014,0,3,"F",4132
"1837","55_15_20031",55,15,20031,2004,2009,2015,0,3,"F",3241
"1838","55_15_20035",55,15,20035,2001,2006,2011,2017,4,"M",3124
"1839","55_15_20060",55,15,20060,2003,2008,2013,0,3,"M",1423
"1840","55_15_20098",55,15,20098,2004,2009,2014,0,3,"M",1324
"1841","55_15_20106",55,15,20106,2004,2009,2014,0,3,"M",1234
"1842","55_15_20211",55,15,20211,2000,2005,2010,2016,4,"M",1324
"1843","55_15_20228",55,15,20228,2001,2006,2011,2017,4,"F",2314
"1844","55_15_20239",55,15,20239,2003,2008,2013,0,3,"M",1234
"1845","55_15_20243",55,15,20243,2003,2008,2013,2019,4,"F",4231
"1846","55_17_20003",55,17,20003,2004,2009,2014,0,3,"F",1342
"1847","55_17_20016",55,17,20016,2003,2008,2013,0,3,"M",2143
"1848","55_17_20019",55,17,20019,2001,2006,2011,2018,4,"F",4213
"1849","55_17_20024",55,17,20024,2001,2006,2011,2017,4,"M",1432
"1850","55_17_20025",55,17,20025,2004,2009,2014,0,3,"F",2431
"1851","55_17_20061",55,17,20061,2002,2007,2012,2018,4,"F",1423
"1852","55_17_20064",55,17,20064,2002,2007,2012,2019,4,"F",3124
"1853","55_17_20074",55,17,20074,2003,2008,2013,0,3,"F",2134
"1854","55_17_20077",55,17,20077,2001,2006,2011,2017,4,"M",2413
"1855","55_17_20090",55,17,20090,2003,2008,2013,0,3,"M",4213
"1856","55_17_20095",55,17,20095,2000,2005,2010,2016,4,"F",1243
"1857","55_17_20106",55,17,20106,2001,2006,2011,2018,4,"F",2431
"1858","55_17_20107",55,17,20107,2001,2006,2011,2018,4,"F",2314
"1859","55_17_20121",55,17,20121,2003,2008,2013,0,3,"M",3421
"1860","55_17_20129",55,17,20129,2000,2005,2010,2015,4,"F",3124
"1861","55_17_20137",55,17,20137,2001,2006,2011,2017,4,"F",4312
"1862","55_17_20142",55,17,20142,2004,2009,2014,0,3,"F",4321
"1863","55_17_20146",55,17,20146,2000,2005,2010,2015,4,"F",2143
"1864","55_17_20159",55,17,20159,2000,2005,2010,2015,4,"F",2143
"1865","55_17_20161",55,17,20161,2002,2007,2012,2018,4,"F",3412
"1866","55_17_20165",55,17,20165,2004,2009,2015,0,3,"F",1432
"1867","55_17_20187",55,17,20187,2001,2006,2011,2018,4,"M",2431
"1868","55_17_20189",55,17,20189,2003,2008,2013,2019,4,"M",3412
"1869","55_17_20195",55,17,20195,2000,2005,2010,2016,4,"F",2341
"1870","55_17_20226",55,17,20226,2000,2005,2010,2015,4,"F",2341
"1871","55_17_20232",55,17,20232,2004,2009,2014,0,3,"M",1243
"1872","55_17_20240",55,17,20240,2001,2006,2011,2017,4,"M",4231
"1873","55_17_20242",55,17,20242,2000,2005,2010,2015,4,"M",3124
"1874","55_17_20243",55,17,20243,2002,2007,2012,2018,4,"F",4132
"1875","55_17_20244",55,17,20244,2000,2005,2010,2016,4,"F",3124
"1876","55_17_20255",55,17,20255,2001,2006,2011,2016,4,"M",3412
"1877","55_17_20266",55,17,20266,2004,2009,2015,0,3,"M",2143
"1878","55_17_20273",55,17,20273,2004,2009,2014,0,3,"F",4132
"1879","55_17_20285",55,17,20285,2001,2006,2011,2017,4,"M",4231
"1880","55_17_20287",55,17,20287,2003,2008,2013,2019,4,"F",4231
"1881","55_17_20288",55,17,20288,2001,2006,2011,2016,4,"F",1324
"1882","55_17_20294",55,17,20294,2003,2008,2013,0,3,"F",1324
"1883","55_17_20297",55,17,20297,2001,2006,2011,2017,4,"F",4312
"1884","55_17_20298",55,17,20298,2001,2006,2011,2017,4,"F",4123
"1885","55_17_20305",55,17,20305,2004,2009,2014,0,3,"F",4132
"1886","55_17_20308",55,17,20308,2002,2007,2012,2019,4,"F",1423
"1887","55_17_20319",55,17,20319,2000,2005,2010,2015,4,"M",4321
"1888","55_17_20329",55,17,20329,2001,2006,2011,2017,4,"M",2341
"1889","55_17_20344",55,17,20344,2000,2005,2010,2016,4,"F",3142
"1890","55_17_20346",55,17,20346,2002,2007,2012,2018,4,"M",4123
"1891","55_17_20372",55,17,20372,2003,2008,2013,0,3,"M",1234
"1892","55_17_20381",55,17,20381,2001,2006,2011,2016,4,"M",2431
"1893","55_17_20391",55,17,20391,2004,2009,2015,0,3,"F",4321
"1894","55_17_20406",55,17,20406,2004,2009,2014,0,3,"F",2341
"1895","55_17_20408",55,17,20408,2001,2006,2011,2017,4,"M",1234
"1896","55_17_20414",55,17,20414,2003,2008,2013,0,3,"M",2134
"1897","55_17_20415",55,17,20415,2002,2007,2012,2018,4,"M",2143
"1898","55_17_20418",55,17,20418,2000,2005,2010,2015,4,"F",4123
"1899","55_17_20421",55,17,20421,2000,2005,2010,2016,4,"F",1243
"1900","55_17_20423",55,17,20423,2000,2005,2010,2016,4,"M",2431
"1901","55_17_20430",55,17,20430,2000,2005,2010,2016,4,"F",2341
