LandisData	EcoregionDiameterTable


>>Ecoregion	Species	Age	Diameter
212J prunsero 1263 24.537
212J prunsero 1264 24.542
212J prunsero 1265 24.547
212J prunsero 1266 24.553
212J prunsero 1267 24.558
212J prunsero 1268 24.564
212J prunsero 1269 24.569
212J prunsero 1270 24.575
212J prunsero 1271 24.58
212J prunsero 1272 24.586
212J prunsero 1273 24.591
212J prunsero 1274 24.597
212J prunsero 1275 24.602
212J prunsero 1276 24.607
212J prunsero 1277 24.613
212J prunsero 1278 24.618
212J prunsero 1279 24.624
212J prunsero 1280 24.629
212J prunsero 1281 24.635
212J prunsero 1282 24.64
212J prunsero 1283 24.646
212J prunsero 1284 24.651
212J prunsero 1285 24.656
212J prunsero 1286 24.662
212J prunsero 1287 24.667
212J prunsero 1288 24.673
212J prunsero 1289 24.678
212J prunsero 1290 24.684
212J prunsero 1291 24.689
212J prunsero 1292 24.695
212J prunsero 1293 24.7
212J prunsero 1294 24.706
212J prunsero 1295 24.711
212J prunsero 1296 24.716
212J prunsero 1297 24.722
212J prunsero 1298 24.727
212J prunsero 1299 24.733
212J prunsero 1300 24.738
212J prunsero 1301 24.744
212J prunsero 1302 24.749
212J prunsero 1303 24.755
212J prunsero 1304 24.76
212J prunsero 1305 24.765
212J prunsero 1306 24.771
212J prunsero 1307 24.776
212J prunsero 1308 24.782
212J prunsero 1309 24.787
212J prunsero 1310 24.793
212J prunsero 1311 24.798
212J prunsero 1312 24.804
212J prunsero 1313 24.809
212J prunsero 1314 24.815
212J prunsero 1315 24.82
212J prunsero 1316 24.825
212J prunsero 1317 24.831
212J prunsero 1318 24.836
212J prunsero 1319 24.842
212J prunsero 1320 24.847
212J prunsero 1321 24.853
212J prunsero 1322 24.858
212J prunsero 1323 24.864
212J prunsero 1324 24.869
212J prunsero 1325 24.875
212J prunsero 1326 24.88
212J prunsero 1327 24.885
212J prunsero 1328 24.891
212J prunsero 1329 24.896
212J prunsero 1330 24.902
212J prunsero 1331 24.907
212J prunsero 1332 24.913
212J prunsero 1333 24.918
212J prunsero 1334 24.924
212J prunsero 1335 24.929
212J prunsero 1336 24.934
212J prunsero 1337 24.94
212J prunsero 1338 24.945
212J prunsero 1339 24.951
212J prunsero 1340 24.956
212J prunsero 1341 24.962
212J prunsero 1342 24.967
212J prunsero 1343 24.973
212J prunsero 1344 24.978
212J prunsero 1345 24.984
212J prunsero 1346 24.989
212J prunsero 1347 24.994
212J prunsero 1348 25
212J prunsero 1349 25.005
212J prunsero 1350 25.011
212J prunsero 1351 25.016
212J prunsero 1352 25.022
212J prunsero 1353 25.027
212J prunsero 1354 25.033
212J prunsero 1355 25.038
212J prunsero 1356 25.043
212J prunsero 1357 25.049
212J prunsero 1358 25.054
212J prunsero 1359 25.06
212J prunsero 1360 25.065
212J prunsero 1361 25.071
212J prunsero 1362 25.076
212J prunsero 1363 25.082
212J prunsero 1364 25.087
212J prunsero 1365 25.093
212J prunsero 1366 25.098
212J prunsero 1367 25.103
212J prunsero 1368 25.109
212J prunsero 1369 25.114
212J prunsero 1370 25.12
212J prunsero 1371 25.125
212J prunsero 1372 25.131
212J prunsero 1373 25.136
212J prunsero 1374 25.142
212J prunsero 1375 25.147
212J prunsero 1376 25.152
212J prunsero 1377 25.158
212J prunsero 1378 25.163
212J prunsero 1379 25.169
212J prunsero 1380 25.174
212J prunsero 1381 25.18
212J prunsero 1382 25.185
212J prunsero 1383 25.191
212J prunsero 1384 25.196
212J prunsero 1385 25.202
212J prunsero 1386 25.207
212J prunsero 1387 25.212
212J prunsero 1388 25.218
212J prunsero 1389 25.223
212J prunsero 1390 25.229
212J prunsero 1391 25.234
212J prunsero 1392 25.24
212J prunsero 1393 25.245
212J prunsero 1394 25.251
212J prunsero 1395 25.256
212J prunsero 1396 25.262
212J prunsero 1397 25.267
212J prunsero 1398 25.272
212J prunsero 1399 25.278
212J prunsero 1400 25.283
212J prunsero 1401 25.289
212J prunsero 1402 25.294
212J prunsero 1403 25.3
212J prunsero 1404 25.305
212J prunsero 1405 25.311
212J prunsero 1406 25.316
212J prunsero 1407 25.321
212J prunsero 1408 25.327
212J prunsero 1409 25.332
212J prunsero 1410 25.338
212J prunsero 1411 25.343
212J prunsero 1412 25.349
212J prunsero 1413 25.354
212J prunsero 1414 25.36
212J prunsero 1415 25.365
212J prunsero 1416 25.371
212J prunsero 1417 25.376
212J prunsero 1418 25.381
212J prunsero 1419 25.387
212J prunsero 1420 25.392
212J prunsero 1421 25.398
212J prunsero 1422 25.403
212J prunsero 1423 25.409
212J prunsero 1424 25.414
212J prunsero 1425 25.42
212J prunsero 1426 25.425
212J prunsero 1427 25.43
212J prunsero 1428 25.436
212J prunsero 1429 25.441
212J prunsero 1430 25.447
212J prunsero 1431 25.452
212J prunsero 1432 25.458
212J prunsero 1433 25.463
212J prunsero 1434 25.469
212J prunsero 1435 25.474
212J prunsero 1436 25.48
212J prunsero 1437 25.485
212J prunsero 1438 25.49
212J prunsero 1439 25.496
212J prunsero 1440 25.501
212J prunsero 1441 25.507
212J prunsero 1442 25.512
212J prunsero 1443 25.518
212J prunsero 1444 25.523
212J prunsero 1445 25.529
212J prunsero 1446 25.534
212J prunsero 1447 25.539
212J prunsero 1448 25.545
212J prunsero 1449 25.55
212J prunsero 1450 25.556
212J prunsero 1451 25.561
212J prunsero 1452 25.567
212J prunsero 1453 25.572
212J prunsero 1454 25.578
212J prunsero 1455 25.583
212J prunsero 1456 25.589
212J prunsero 1457 25.594
212J prunsero 1458 25.599
212J prunsero 1459 25.605
212J prunsero 1460 25.61
212J prunsero 1461 25.616
212J prunsero 1462 25.621
212J prunsero 1463 25.627
212J prunsero 1464 25.632
212J prunsero 1465 25.638
212J prunsero 1466 25.643
212J prunsero 1467 25.649
212J prunsero 1468 25.654
212J prunsero 1469 25.659
212J prunsero 1470 25.665
212J prunsero 1471 25.67
212J prunsero 1472 25.676
212J prunsero 1473 25.681
212J prunsero 1474 25.687
212J prunsero 1475 25.692
212J prunsero 1476 25.698
212J prunsero 1477 25.703
212J prunsero 1478 25.708
212J prunsero 1479 25.714
212J prunsero 1480 25.719
212J prunsero 1481 25.725
212J prunsero 1482 25.73
212J prunsero 1483 25.736
212J prunsero 1484 25.741
212J prunsero 1485 25.747
212J prunsero 1486 25.752
212J prunsero 1487 25.758
212J prunsero 1488 25.763
212J prunsero 1489 25.768
212J prunsero 1490 25.774
212J prunsero 1491 25.779
212J prunsero 1492 25.785
212J prunsero 1493 25.79
212J prunsero 1494 25.796
212J prunsero 1495 25.801
212J prunsero 1496 25.807
212J prunsero 1497 25.812
212J prunsero 1498 25.817
212J prunsero 1499 25.823
212J prunsero 1500 25.828
212J prunsero 1501 25.834
212J prunsero 1502 25.839
212J prunsero 1503 25.845
212J prunsero 1504 25.85
212J prunsero 1505 25.856
212J prunsero 1506 25.861
212J prunsero 1507 25.867
212J prunsero 1508 25.872
212J prunsero 1509 25.877
212J prunsero 1510 25.883
212J prunsero 1511 25.888
212J prunsero 1512 25.894
212J prunsero 1513 25.899
212J prunsero 1514 25.905
212J prunsero 1515 25.91
212J prunsero 1516 25.916
212J prunsero 1517 25.921
212J prunsero 1518 25.926
212J prunsero 1519 25.932
212J prunsero 1520 25.937
212J prunsero 1521 25.943
212J prunsero 1522 25.948
212J prunsero 1523 25.954
212J prunsero 1524 25.959
212J prunsero 1525 25.965
212J prunsero 1526 25.97
212J prunsero 1527 25.976
212J prunsero 1528 25.981
212J prunsero 1529 25.986
212J prunsero 1530 25.992
212J prunsero 1531 25.997
212J prunsero 1532 26.003
212J prunsero 1533 26.008
212J prunsero 1534 26.014
212J prunsero 1535 26.019
212J prunsero 1536 26.025
212J prunsero 1537 26.03
212J prunsero 1538 26.036
212J prunsero 1539 26.041
212J prunsero 1540 26.046
212J prunsero 1541 26.052
212J prunsero 1542 26.057
212J prunsero 1543 26.063
212J prunsero 1544 26.068
212J prunsero 1545 26.074
212J prunsero 1546 26.079
212J prunsero 1547 26.085
212J prunsero 1548 26.09
212J prunsero 1549 26.095
212J prunsero 1550 26.101
212J prunsero 1551 26.106
212J prunsero 1552 26.112
212J prunsero 1553 26.117
212J prunsero 1554 26.123
212J prunsero 1555 26.128
212J prunsero 1556 26.134
212J prunsero 1557 26.139
212J prunsero 1558 26.145
212J prunsero 1559 26.15
212J prunsero 1560 26.155
212J prunsero 1561 26.161
212J prunsero 1562 26.166
212J prunsero 1563 26.172
212J prunsero 1564 26.177
212J prunsero 1565 26.183
212J prunsero 1566 26.188
212J prunsero 1567 26.194
212J prunsero 1568 26.199
212J prunsero 1569 26.204
212J prunsero 1570 26.21
212J prunsero 1571 26.215
212J prunsero 1572 26.221
212J prunsero 1573 26.226
212J prunsero 1574 26.232
212J prunsero 1575 26.237
212J prunsero 1576 26.243
212J prunsero 1577 26.248
212J prunsero 1578 26.254
212J prunsero 1579 26.259
212J prunsero 1580 26.264
212J prunsero 1581 26.27
212J prunsero 1582 26.275
212J prunsero 1583 26.281
212J prunsero 1584 26.286
212J prunsero 1585 26.292
212J prunsero 1586 26.297
212J prunsero 1587 26.303
212J prunsero 1588 26.308
212J prunsero 1589 26.313
212J prunsero 1590 26.319
212J prunsero 1591 26.324
212J prunsero 1592 26.33
212J prunsero 1593 26.335
212J prunsero 1594 26.341
212J prunsero 1595 26.346
212J prunsero 1596 26.352
212J prunsero 1597 26.357
212J prunsero 1598 26.363
212J prunsero 1599 26.368
212J prunsero 1600 26.373
212J prunsero 1601 26.379
212J prunsero 1602 26.384
212J prunsero 1603 26.39
212J prunsero 1604 26.395
212J prunsero 1605 26.401
212J prunsero 1606 26.406
212J prunsero 1607 26.412
212J prunsero 1608 26.417
212J prunsero 1609 26.423
212J prunsero 1610 26.428
212J prunsero 1611 26.433
212J prunsero 1612 26.439
212J prunsero 1613 26.444
212J prunsero 1614 26.45
212J prunsero 1615 26.455
212J prunsero 1616 26.461
212J prunsero 1617 26.466
212J prunsero 1618 26.472
212J prunsero 1619 26.477
212J prunsero 1620 26.482
212J prunsero 1621 26.488
212J prunsero 1622 26.493
212J prunsero 1623 26.499
212J prunsero 1624 26.504
212J prunsero 1625 26.51
212J prunsero 1626 26.515
212J prunsero 1627 26.521
212J prunsero 1628 26.526
212J prunsero 1629 26.532
212J prunsero 1630 26.537
212J prunsero 1631 26.542
212J prunsero 1632 26.548
212J prunsero 1633 26.553
212J prunsero 1634 26.559
212J prunsero 1635 26.564
212J prunsero 1636 26.57
212J prunsero 1637 26.575
212J prunsero 1638 26.581
212J prunsero 1639 26.586
212J prunsero 1640 26.591
212J prunsero 1641 26.597
212J prunsero 1642 26.602
212J prunsero 1643 26.608
212J prunsero 1644 26.613
212J prunsero 1645 26.619
212J prunsero 1646 26.624
212J prunsero 1647 26.63
212J prunsero 1648 26.635
212J prunsero 1649 26.641
212J prunsero 1650 26.646
212J prunsero 1651 26.651
212J prunsero 1652 26.657
212J prunsero 1653 26.662
212J prunsero 1654 26.668
212J prunsero 1655 26.673
212J prunsero 1656 26.679
212J prunsero 1657 26.684
212J prunsero 1658 26.69
212J prunsero 1659 26.695
212J prunsero 1660 26.701
212J prunsero 1661 26.706
212J prunsero 1662 26.711
212J prunsero 1663 26.717
212J prunsero 1664 26.722
212J prunsero 1665 26.728
212J prunsero 1666 26.733
212J prunsero 1667 26.739
212J prunsero 1668 26.744
212J prunsero 1669 26.75
212J prunsero 1670 26.755
212J prunsero 1671 26.76
212J prunsero 1672 26.766
212J prunsero 1673 26.771
212J prunsero 1674 26.777
212J prunsero 1675 26.782
212J prunsero 1676 26.788
212J prunsero 1677 26.793
212J prunsero 1678 26.799
212J prunsero 1679 26.804
212J prunsero 1680 26.81
212J prunsero 1681 26.815
212J prunsero 1682 26.82
212J prunsero 1683 26.826
212J prunsero 1684 26.831
212J prunsero 1685 26.837
212J prunsero 1686 26.842
212J prunsero 1687 26.848
212J prunsero 1688 26.853
212J prunsero 1689 26.859
212J prunsero 1690 26.864
212J prunsero 1691 26.869
212J prunsero 1692 26.875
212J prunsero 1693 26.88
212J prunsero 1694 26.886
212J prunsero 1695 26.891
212J prunsero 1696 26.897
212J prunsero 1697 26.902
212J prunsero 1698 26.908
212J prunsero 1699 26.913
212J prunsero 1700 26.919
212J prunsero 1701 26.924
212J prunsero 1702 26.929
212J prunsero 1703 26.935
212J prunsero 1704 26.94
212J prunsero 1705 26.946
212J prunsero 1706 26.951
212J prunsero 1707 26.957
212J prunsero 1708 26.962
212J prunsero 1709 26.968
212J prunsero 1710 26.973
212J prunsero 1711 26.978
212J prunsero 1712 26.984
212J prunsero 1713 26.989
212J prunsero 1714 26.995
212J prunsero 1715 27
212J prunsero 1716 27.006
212J prunsero 1717 27.011
212J prunsero 1718 27.017
212J prunsero 1719 27.022
212J prunsero 1720 27.028
212J prunsero 1721 27.033
212J prunsero 1722 27.038
212J prunsero 1723 27.044
212J prunsero 1724 27.049
212J prunsero 1725 27.055
212J prunsero 1726 27.06
212J prunsero 1727 27.066
212J prunsero 1728 27.071
212J prunsero 1729 27.077
212J prunsero 1730 27.082
212J prunsero 1731 27.088
212J prunsero 1732 27.093
212J prunsero 1733 27.098
212J prunsero 1734 27.104
212J prunsero 1735 27.109
212J prunsero 1736 27.115
212J prunsero 1737 27.12
212J prunsero 1738 27.126
212J prunsero 1739 27.131
212J prunsero 1740 27.137
212J prunsero 1741 27.142
212J prunsero 1742 27.147
212J prunsero 1743 27.153
212J prunsero 1744 27.158
212J prunsero 1745 27.164
212J prunsero 1746 27.169
212J prunsero 1747 27.175
212J prunsero 1748 27.18
212J prunsero 1749 27.186
212J prunsero 1750 27.191
212J prunsero 1751 27.197
212J prunsero 1752 27.202
212J prunsero 1753 27.207
212J prunsero 1754 27.213
212J prunsero 1755 27.218
212J prunsero 1756 27.224
212J prunsero 1757 27.229
212J prunsero 1758 27.235
212J prunsero 1759 27.24
212J prunsero 1760 27.246
212J prunsero 1761 27.251
212J prunsero 1762 27.256
212J prunsero 1763 27.262
212J prunsero 1764 27.267
212J prunsero 1765 27.273
212J prunsero 1766 27.278
212J prunsero 1767 27.284
212J prunsero 1768 27.289
212J prunsero 1769 27.295
212J prunsero 1770 27.3
212J prunsero 1771 27.306
212J prunsero 1772 27.311
212J prunsero 1773 27.316
212J prunsero 1774 27.322
212J prunsero 1775 27.327
212J prunsero 1776 27.333
212J prunsero 1777 27.338
212J prunsero 1778 27.344
212J prunsero 1779 27.349
212J prunsero 1780 27.355
212J prunsero 1781 27.36
212J prunsero 1782 27.365
212J prunsero 1783 27.371
212J prunsero 1784 27.376
212J prunsero 1785 27.382
212J prunsero 1786 27.387
212J prunsero 1787 27.393
212J prunsero 1788 27.398
212J prunsero 1789 27.404
212J prunsero 1790 27.409
212J prunsero 1791 27.415
212J prunsero 1792 27.42
212J prunsero 1793 27.425
212J prunsero 1794 27.431
212J prunsero 1795 27.436
212J prunsero 1796 27.442
212J prunsero 1797 27.447
212J prunsero 1798 27.453
212J prunsero 1799 27.458
212J prunsero 1800 27.464
212J prunsero 1801 27.469
212J prunsero 1802 27.475
212J prunsero 1803 27.48
212J prunsero 1804 27.485
212J prunsero 1805 27.491
212J prunsero 1806 27.496
212J prunsero 1807 27.502
212J prunsero 1808 27.507
212J prunsero 1809 27.513
212J prunsero 1810 27.518
212J prunsero 1811 27.524
212J prunsero 1812 27.529
212J prunsero 1813 27.534
212J prunsero 1814 27.54
212J prunsero 1815 27.545
212J prunsero 1816 27.551
212J prunsero 1817 27.556
212J prunsero 1818 27.562
212J prunsero 1819 27.567
212J prunsero 1820 27.573
212J prunsero 1821 27.578
212J prunsero 1822 27.584
212J prunsero 1823 27.589
212J prunsero 1824 27.594
212J prunsero 1825 27.6
212J prunsero 1826 27.605
212J prunsero 1827 27.611
212J prunsero 1828 27.616
212J prunsero 1829 27.622
212J prunsero 1830 27.627
212J prunsero 1831 27.633
212J prunsero 1832 27.638
212J prunsero 1833 27.643
212J prunsero 1834 27.649
212J prunsero 1835 27.654
212J prunsero 1836 27.66
212J prunsero 1837 27.665
212J prunsero 1838 27.671
212J prunsero 1839 27.676
212J prunsero 1840 27.682
212J prunsero 1841 27.687
212J prunsero 1842 27.693
212J prunsero 1843 27.698
212J prunsero 1844 27.703
212J prunsero 1845 27.709
212J prunsero 1846 27.714
212J prunsero 1847 27.72
212J prunsero 1848 27.725
212J prunsero 1849 27.731
212J prunsero 1850 27.736
212J prunsero 1851 27.742
212J prunsero 1852 27.747
212J prunsero 1853 27.752
212J prunsero 1854 27.758
212J prunsero 1855 27.763
212J prunsero 1856 27.769
212J prunsero 1857 27.774
212J prunsero 1858 27.78
212J prunsero 1859 27.785
212J prunsero 1860 27.791
212J prunsero 1861 27.796
212J prunsero 1862 27.802
212J prunsero 1863 27.807
212J prunsero 1864 27.812
212J prunsero 1865 27.818
212J prunsero 1866 27.823
212J prunsero 1867 27.829
212J prunsero 1868 27.834
212J prunsero 1869 27.84
212J prunsero 1870 27.845
212J prunsero 1871 27.851
212J prunsero 1872 27.856
212J prunsero 1873 27.862
212J prunsero 1874 27.867
212J prunsero 1875 27.872
212J prunsero 1876 27.878
212J prunsero 1877 27.883
212J prunsero 1878 27.889
212J prunsero 1879 27.894
212J prunsero 1880 27.9
212J prunsero 1881 27.905
212J prunsero 1882 27.911
212J prunsero 1883 27.916
212J prunsero 1884 27.921
212J prunsero 1885 27.927
212J prunsero 1886 27.932
212J prunsero 1887 27.938
212J prunsero 1888 27.943
212J prunsero 1889 27.949
212J prunsero 1890 27.954
212J prunsero 1891 27.96
212J prunsero 1892 27.965
212J prunsero 1893 27.971
212J prunsero 1894 27.976
212J prunsero 1895 27.981
212J prunsero 1896 27.987
212J prunsero 1897 27.992
212J prunsero 1898 27.998
212J prunsero 1899 28.003
212J prunsero 1900 28.009
212J prunsero 1901 28.014
212J prunsero 1902 28.02
212J prunsero 1903 28.025
212J prunsero 1904 28.03
212J prunsero 1905 28.036
212J prunsero 1906 28.041
212J prunsero 1907 28.047
212J prunsero 1908 28.052
212J prunsero 1909 28.058
212J prunsero 1910 28.063
212J prunsero 1911 28.069
212J prunsero 1912 28.074
212J prunsero 1913 28.08
