...1,KEY,STATECD,COUNTYCD,PLOT,t0,t1,t2,t3,N_REM,CONDITION,subplot_list,SUBKEY
1267,55_125_20467,55,125,20467,2003,2008,2013,2019,4,F,3421,55_125_20467_2003_3
1268,55_125_20468,55,125,20468,2003,2008,2013,2019,4,F,3124,55_125_20468_2003_3
1269,55_125_20469,55,125,20469,2003,2008,2013,0,3,F,4321,55_125_20469_2003_4
1270,55_125_20485,55,125,20485,2003,2008,2013,0,3,F,1432,55_125_20485_2003_1
1271,55_125_20487,55,125,20487,2004,2009,2015,0,3,M,3142,55_125_20487_2004_3
1272,55_125_20488,55,125,20488,2004,2009,2014,0,3,F,4213,55_125_20488_2004_4
1273,55_125_20489,55,125,20489,2004,2009,2014,0,3,F,4123,55_125_20489_2004_4
1275,55_125_20491,55,125,20491,2004,2009,2015,0,3,F,4123,55_125_20491_2004_4
1276,55_125_20492,55,125,20492,2004,2009,2014,0,3,F,4231,55_125_20492_2004_4
1277,55_125_20493,55,125,20493,2004,2009,2014,0,3,F,2143,55_125_20493_2004_2
1278,55_125_20495,55,125,20495,2004,2009,2014,0,3,F,3241,55_125_20495_2004_3
1279,55_125_20497,55,125,20497,2004,2009,2014,0,3,F,3241,55_125_20497_2004_3
1280,55_125_20498,55,125,20498,2004,2009,2014,0,3,M,2431,55_125_20498_2004_2
1281,55_125_20499,55,125,20499,2004,2009,2014,0,3,M,1243,55_125_20499_2004_1
1282,55_125_20501,55,125,20501,2004,2009,2014,0,3,M,2341,55_125_20501_2004_2
1283,55_125_20502,55,125,20502,2004,2009,2014,0,3,F,3124,55_125_20502_2004_3
1284,55_125_20503,55,125,20503,2004,2009,2014,0,3,F,1342,55_125_20503_2004_1
1285,55_125_20504,55,125,20504,2004,2009,2014,0,3,F,4231,55_125_20504_2004_4
1286,55_125_20505,55,125,20505,2004,2009,2015,0,3,F,2431,55_125_20505_2004_2
1287,55_125_29001,55,125,29001,2000,2005,2010,2016,4,F,4321,55_125_29001_2000_4
1288,55_125_29005,55,125,29005,2002,2007,2012,2018,4,M,1243,55_125_29005_2002_1
1289,55_125_29006,55,125,29006,2004,2009,2014,0,3,F,2431,55_125_29006_2004_2
1290,55_125_29007,55,125,29007,2004,2009,2015,0,3,F,2314,55_125_29007_2004_2
1292,55_125_29012,55,125,29012,2000,2005,2010,2016,4,F,2314,55_125_29012_2000_2
1293,55_125_29013,55,125,29013,2001,2006,2011,2017,4,F,3241,55_125_29013_2001_3
1294,55_125_29015,55,125,29015,2002,2007,2012,2019,4,F,1342,55_125_29015_2002_1
1295,55_125_29018,55,125,29018,2001,2006,2011,2017,4,F,1423,55_125_29018_2001_1
1296,55_125_29019,55,125,29019,2002,2007,2012,2019,4,F,3412,55_125_29019_2002_3
1297,55_125_29020,55,125,29020,2004,2009,2015,0,3,F,4123,55_125_29020_2004_4
1301,55_127_20104,55,127,20104,2000,2005,2010,2015,4,F,1243,55_127_20104_2000_1
1302,55_127_20141,55,127,20141,2001,2006,2011,2017,4,M,3142,55_127_20141_2001_3
1303,55_127_20144,55,127,20144,2002,2007,2012,2019,4,F,4132,55_127_20144_2002_4
1305,55_127_20187,55,127,20187,2000,2005,2010,2015,4,F,4132,55_127_20187_2000_4
1306,55_127_20205,55,127,20205,2004,2009,2014,0,3,M,3421,55_127_20205_2004_3
1307,55_127_20212,55,127,20212,2004,2009,2014,0,3,F,3241,55_127_20212_2004_3
1309,55_127_20215,55,127,20215,2000,2005,2010,2015,4,F,4321,55_127_20215_2000_4
1310,55_127_20216,55,127,20216,2004,2009,2015,0,3,F,3142,55_127_20216_2004_3
1311,55_127_20223,55,127,20223,2000,2005,2010,2015,4,M,1342,55_127_20223_2000_1
1314,55_127_20230,55,127,20230,2001,2006,2011,2017,4,M,4321,55_127_20230_2001_4
1315,55_127_20251,55,127,20251,2001,2006,2011,2017,4,F,2431,55_127_20251_2001_2
1317,55_127_20266,55,127,20266,2003,2008,2013,0,3,F,2134,55_127_20266_2003_2
1319,55_127_20292,55,127,20292,2004,2009,2014,0,3,F,1342,55_127_20292_2004_1
1320,55_129_20002,55,129,20002,2001,2006,2011,2017,4,F,1243,55_129_20002_2001_1
1321,55_129_20004,55,129,20004,2004,2009,2015,0,3,F,3214,55_129_20004_2004_3
1322,55_129_20005,55,129,20005,2004,2009,2014,0,3,F,1432,55_129_20005_2004_1
1323,55_129_20006,55,129,20006,2002,2007,2012,2018,4,M,4213,55_129_20006_2002_4
1324,55_129_20016,55,129,20016,2003,2008,2013,0,3,F,1432,55_129_20016_2003_1
1325,55_129_20028,55,129,20028,2000,2005,2010,2016,4,F,3124,55_129_20028_2000_3
1327,55_129_20031,55,129,20031,2003,2008,2013,0,3,F,3412,55_129_20031_2003_3
1328,55_129_20041,55,129,20041,2003,2008,2013,0,3,M,2431,55_129_20041_2003_2
1329,55_129_20045,55,129,20045,2002,2007,2012,2019,4,F,3412,55_129_20045_2002_3
1330,55_129_20049,55,129,20049,2001,2006,2011,2016,4,F,1234,55_129_20049_2001_1
1331,55_129_20050,55,129,20050,2004,2009,2014,0,3,F,4123,55_129_20050_2004_4
1332,55_129_20058,55,129,20058,2000,2005,2010,2016,4,F,2134,55_129_20058_2000_2
1333,55_129_20060,55,129,20060,2001,2006,2011,2018,4,F,1324,55_129_20060_2001_1
1336,55_129_20070,55,129,20070,2003,2008,2013,2019,4,M,3241,55_129_20070_2003_3
1337,55_129_20073,55,129,20073,2001,2006,2011,2017,4,F,1342,55_129_20073_2001_1
1338,55_129_20074,55,129,20074,2004,2009,2014,0,3,F,4123,55_129_20074_2004_4
1339,55_129_20078,55,129,20078,2000,2005,2010,2015,4,F,4132,55_129_20078_2000_4
1340,55_129_20091,55,129,20091,2002,2007,2012,2019,4,F,2134,55_129_20091_2002_2
1341,55_129_20096,55,129,20096,2001,2006,2011,2017,4,F,3412,55_129_20096_2001_3
1342,55_129_20099,55,129,20099,2003,2008,2013,0,3,M,1432,55_129_20099_2003_1
1343,55_129_20103,55,129,20103,2000,2005,2010,2015,4,F,2314,55_129_20103_2000_2
1344,55_129_20116,55,129,20116,2004,2009,2014,0,3,F,4213,55_129_20116_2004_4
1345,55_129_20126,55,129,20126,2002,2007,2012,2019,4,F,4231,55_129_20126_2002_4
1346,55_129_20128,55,129,20128,2004,2009,2014,0,3,F,4213,55_129_20128_2004_4
1348,55_129_20133,55,129,20133,2000,2005,2010,2015,4,F,3142,55_129_20133_2000_3
1349,55_129_20139,55,129,20139,2004,2009,2015,0,3,F,1324,55_129_20139_2004_1
1350,55_129_20144,55,129,20144,2000,2005,2010,2016,4,F,3142,55_129_20144_2000_3
1351,55_129_20145,55,129,20145,2002,2007,2012,2019,4,F,3241,55_129_20145_2002_3
1352,55_129_20153,55,129,20153,2004,2009,2014,0,3,F,4132,55_129_20153_2004_4
1353,55_129_20157,55,129,20157,2004,2009,2015,0,3,F,1234,55_129_20157_2004_1
1354,55_129_20182,55,129,20182,2002,2007,2012,2019,4,M,2341,55_129_20182_2002_2
1355,55_129_20183,55,129,20183,2004,2009,2014,0,3,F,3241,55_129_20183_2004_3
1356,55_129_20191,55,129,20191,2004,2009,2014,0,3,M,2134,55_129_20191_2004_2
1359,55_129_20205,55,129,20205,2000,2005,2010,2016,4,F,2413,55_129_20205_2000_2
1360,55_129_20207,55,129,20207,2003,2008,2013,0,3,F,2431,55_129_20207_2003_2
1361,55_129_20220,55,129,20220,2003,2008,2013,0,3,F,2413,55_129_20220_2003_2
1362,55_129_20221,55,129,20221,2004,2009,2015,0,3,F,1432,55_129_20221_2004_1
1363,55_129_20224,55,129,20224,2001,2006,2011,2016,4,M,1234,55_129_20224_2001_1
1364,55_129_20226,55,129,20226,2000,2005,2010,2015,4,F,4213,55_129_20226_2000_4
1365,55_129_20227,55,129,20227,2001,2006,2011,2017,4,F,3241,55_129_20227_2001_3
1366,55_129_20228,55,129,20228,2001,2006,2011,2018,4,F,2143,55_129_20228_2001_2
1368,55_129_20238,55,129,20238,2000,2005,2010,2016,4,F,2143,55_129_20238_2000_2
1369,55_129_20255,55,129,20255,2002,2007,2012,2018,4,F,3241,55_129_20255_2002_3
1370,55_129_20264,55,129,20264,2001,2006,2011,2017,4,M,3421,55_129_20264_2001_3
1371,55_129_20268,55,129,20268,2002,2007,2012,2018,4,F,3412,55_129_20268_2002_3
1373,55_129_20281,55,129,20281,2004,2009,2014,0,3,F,4321,55_129_20281_2004_4
1374,55_129_20283,55,129,20283,2003,2008,2013,0,3,F,2431,55_129_20283_2003_2
1375,55_129_20284,55,129,20284,2003,2008,2013,0,3,M,1243,55_129_20284_2003_1
1377,55_129_20287,55,129,20287,2004,2009,2014,0,3,F,1234,55_129_20287_2004_1
1378,55_129_20294,55,129,20294,2000,2005,2010,2015,4,M,4123,55_129_20294_2000_4
1379,55_129_20297,55,129,20297,2004,2009,2014,0,3,F,4132,55_129_20297_2004_4
1380,55_129_20298,55,129,20298,2002,2007,2012,2018,4,F,4312,55_129_20298_2002_4
1383,55_129_20306,55,129,20306,2002,2007,2012,2018,4,F,4213,55_129_20306_2002_4
1384,55_129_20310,55,129,20310,2001,2006,2011,2016,4,F,1234,55_129_20310_2001_1
1385,55_129_20314,55,129,20314,2000,2005,2010,2016,4,F,3421,55_129_20314_2000_3
1387,55_129_20325,55,129,20325,2002,2007,2012,2018,4,F,1432,55_129_20325_2002_1
1388,55_129_20326,55,129,20326,2002,2007,2012,2019,4,M,3421,55_129_20326_2002_3
1389,55_129_20329,55,129,20329,2001,2006,2011,2017,4,F,1324,55_129_20329_2001_1
1390,55_129_20330,55,129,20330,2004,2009,2015,0,3,F,3412,55_129_20330_2004_3
1391,55_129_20334,55,129,20334,2003,2008,2013,0,3,M,2431,55_129_20334_2003_2
1392,55_129_20339,55,129,20339,2003,2008,2013,0,3,M,2431,55_129_20339_2003_2
1393,55_129_20341,55,129,20341,2002,2007,2012,2019,4,F,4213,55_129_20341_2002_4
1394,55_129_20346,55,129,20346,2002,2007,2012,2018,4,F,2341,55_129_20346_2002_2
1395,55_129_20348,55,129,20348,2002,2007,2012,2019,4,F,2143,55_129_20348_2002_2
1397,55_129_20351,55,129,20351,2003,2008,2013,0,3,F,1423,55_129_20351_2003_1
1398,55_129_20354,55,129,20354,2000,2005,2010,2015,4,F,3412,55_129_20354_2000_3
1400,55_129_20357,55,129,20357,2000,2005,2010,2015,4,F,3412,55_129_20357_2000_3
1401,55_129_20358,55,129,20358,2000,2005,2010,2016,4,F,3412,55_129_20358_2000_3
1402,55_129_20360,55,129,20360,2000,2005,2010,2016,4,F,3142,55_129_20360_2000_3
1404,55_129_20362,55,129,20362,2000,2005,2010,2016,4,M,1342,55_129_20362_2000_1
1405,55_129_20363,55,129,20363,2000,2005,2010,2016,4,F,2431,55_129_20363_2000_2
1406,55_129_20365,55,129,20365,2000,2005,2010,2016,4,M,3214,55_129_20365_2000_3
1408,55_129_20370,55,129,20370,2001,2006,2011,2018,4,F,4321,55_129_20370_2001_4
1409,55_129_20372,55,129,20372,2001,2006,2011,2017,4,F,4132,55_129_20372_2001_4
1410,55_129_20373,55,129,20373,2001,2006,2011,2017,4,F,1243,55_129_20373_2001_1
1412,55_129_20377,55,129,20377,2001,2006,2011,2018,4,F,1342,55_129_20377_2001_1
1413,55_129_20378,55,129,20378,2001,2006,2011,2016,4,F,1324,55_129_20378_2001_1
1414,55_129_20379,55,129,20379,2001,2006,2011,2017,4,F,2341,55_129_20379_2001_2
1415,55_129_20380,55,129,20380,2001,2006,2011,2017,4,F,1324,55_129_20380_2001_1
1416,55_129_20381,55,129,20381,2001,2006,2011,2017,4,M,3124,55_129_20381_2001_3
1417,55_129_20383,55,129,20383,2001,2006,2011,2017,4,F,2413,55_129_20383_2001_2
1418,55_129_20384,55,129,20384,2001,2006,2011,2017,4,M,2413,55_129_20384_2001_2
1419,55_129_20398,55,129,20398,2002,2007,2012,2019,4,M,3142,55_129_20398_2002_3
1420,55_129_20399,55,129,20399,2002,2007,2012,2018,4,F,4312,55_129_20399_2002_4
1421,55_129_20401,55,129,20401,2002,2007,2012,2019,4,F,4321,55_129_20401_2002_4
1422,55_129_20402,55,129,20402,2002,2007,2012,2018,4,F,2314,55_129_20402_2002_2
1423,55_129_20403,55,129,20403,2002,2007,2012,2018,4,F,3124,55_129_20403_2002_3
1424,55_129_20404,55,129,20404,2002,2007,2012,2019,4,M,1342,55_129_20404_2002_1
1425,55_129_20405,55,129,20405,2002,2007,2012,2019,4,F,3214,55_129_20405_2002_3
1426,55_129_20406,55,129,20406,2002,2007,2012,2018,4,F,3214,55_129_20406_2002_3
1427,55_129_20407,55,129,20407,2002,2007,2012,2018,4,M,4123,55_129_20407_2002_4
1428,55_129_20408,55,129,20408,2002,2007,2012,2018,4,F,3214,55_129_20408_2002_3
1429,55_129_20409,55,129,20409,2002,2007,2012,2018,4,F,2413,55_129_20409_2002_2
1430,55_129_20410,55,129,20410,2002,2007,2012,2018,4,F,1243,55_129_20410_2002_1
1431,55_129_20411,55,129,20411,2002,2007,2012,2019,4,F,3421,55_129_20411_2002_3
1432,55_129_20412,55,129,20412,2002,2007,2012,2018,4,F,2413,55_129_20412_2002_2
1433,55_129_20413,55,129,20413,2003,2008,2013,2019,4,M,4312,55_129_20413_2003_4
1434,55_129_20414,55,129,20414,2003,2008,2013,2019,4,M,1423,55_129_20414_2003_1
1435,55_129_20415,55,129,20415,2003,2008,2013,0,3,F,4231,55_129_20415_2003_4
1436,55_129_20416,55,129,20416,2003,2008,2013,2019,4,F,2413,55_129_20416_2003_2
1437,55_129_20417,55,129,20417,2003,2008,2013,0,3,M,1342,55_129_20417_2003_1
1439,55_129_20419,55,129,20419,2003,2008,2013,0,3,F,3142,55_129_20419_2003_3
1440,55_129_20420,55,129,20420,2003,2008,2013,0,3,F,4231,55_129_20420_2003_4
1441,55_129_20421,55,129,20421,2003,2008,2013,0,3,F,4321,55_129_20421_2003_4
1443,55_129_20424,55,129,20424,2003,2008,2013,0,3,F,4213,55_129_20424_2003_4
1445,55_129_20426,55,129,20426,2003,2008,2013,0,3,F,1324,55_129_20426_2003_1
1446,55_129_20427,55,129,20427,2003,2008,2013,0,3,F,3412,55_129_20427_2003_3
1447,55_129_20428,55,129,20428,2003,2008,2013,2019,4,F,1243,55_129_20428_2003_1
1448,55_129_20442,55,129,20442,2004,2009,2015,0,3,F,4132,55_129_20442_2004_4
1449,55_129_20444,55,129,20444,2004,2009,2014,0,3,F,1423,55_129_20444_2004_1
1450,55_129_20446,55,129,20446,2004,2009,2014,0,3,M,1243,55_129_20446_2004_1
1451,55_129_20447,55,129,20447,2004,2009,2014,0,3,M,4321,55_129_20447_2004_4
1452,55_129_20450,55,129,20450,2004,2009,2014,0,3,M,1342,55_129_20450_2004_1
1453,55_129_20451,55,129,20451,2004,2009,2014,0,3,F,4312,55_129_20451_2004_4
1454,55_129_20452,55,129,20452,2004,2009,2015,0,3,F,2431,55_129_20452_2004_2
1455,55_129_20453,55,129,20453,2004,2009,2015,0,3,M,4312,55_129_20453_2004_4
1456,55_129_20465,55,129,20465,2003,2008,2013,2019,4,F,3214,55_129_20465_2003_3
1457,55_13_10486,55,13,10486,2006,2011,2017,0,3,F,2413,55_13_10486_2006_2
1458,55_13_20003,55,13,20003,2002,2007,2012,2019,4,F,2431,55_13_20003_2002_2
1459,55_13_20009,55,13,20009,2001,2006,2011,2017,4,M,1234,55_13_20009_2001_1
1460,55_13_20016,55,13,20016,2002,2007,2012,2019,4,M,2134,55_13_20016_2002_2
1461,55_13_20019,55,13,20019,2004,2009,2015,0,3,F,3142,55_13_20019_2004_3
1462,55_13_20024,55,13,20024,2000,2005,2010,2015,4,F,2341,55_13_20024_2000_2
1463,55_13_20030,55,13,20030,2003,2008,2013,0,3,F,2431,55_13_20030_2003_2
1464,55_13_20034,55,13,20034,2003,2008,2013,0,3,F,3142,55_13_20034_2003_3
1466,55_13_20039,55,13,20039,2002,2007,2012,2018,4,M,3241,55_13_20039_2002_3
1467,55_13_20040,55,13,20040,2000,2005,2010,2016,4,F,1324,55_13_20040_2000_1
1469,55_13_20045,55,13,20045,2003,2008,2013,0,3,M,1234,55_13_20045_2003_1
1470,55_13_20051,55,13,20051,2001,2006,2011,2017,4,M,3124,55_13_20051_2001_3
1471,55_13_20056,55,13,20056,2001,2006,2011,2017,4,F,3412,55_13_20056_2001_3
1472,55_13_20062,55,13,20062,2000,2005,2010,2016,4,F,1432,55_13_20062_2000_1
1473,55_13_20075,55,13,20075,2001,2006,2011,2016,4,F,2134,55_13_20075_2001_2
1474,55_13_20078,55,13,20078,2000,2005,2010,2015,4,F,1324,55_13_20078_2000_1
1475,55_13_20081,55,13,20081,2003,2008,2013,0,3,M,4123,55_13_20081_2003_4
1477,55_13_20084,55,13,20084,2004,2009,2014,0,3,F,4231,55_13_20084_2004_4
1478,55_13_20090,55,13,20090,2001,2006,2011,2017,4,F,1234,55_13_20090_2001_1
1479,55_13_20093,55,13,20093,2002,2007,2012,2018,4,M,4231,55_13_20093_2002_4
1480,55_13_20094,55,13,20094,2003,2008,2013,0,3,M,1243,55_13_20094_2003_1
1482,55_13_20117,55,13,20117,2003,2008,2013,2019,4,F,3214,55_13_20117_2003_3
1483,55_13_20120,55,13,20120,2003,2008,2013,0,3,F,1432,55_13_20120_2003_1
1484,55_13_20124,55,13,20124,2004,2009,2014,0,3,M,3124,55_13_20124_2004_3
1485,55_13_20131,55,13,20131,2003,2008,2013,0,3,F,2341,55_13_20131_2003_2
1486,55_13_20140,55,13,20140,2001,2006,2011,2017,4,M,2413,55_13_20140_2001_2
1487,55_13_20141,55,13,20141,2002,2007,2012,2018,4,F,1342,55_13_20141_2002_1
1488,55_13_20145,55,13,20145,2002,2007,2012,2019,4,F,3124,55_13_20145_2002_3
1489,55_13_20152,55,13,20152,2001,2006,2011,2017,4,F,3214,55_13_20152_2001_3
1490,55_13_20153,55,13,20153,2002,2007,2012,2018,4,F,4123,55_13_20153_2002_4
1491,55_13_20163,55,13,20163,2003,2008,2013,2019,4,F,1324,55_13_20163_2003_1
1493,55_13_20168,55,13,20168,2001,2006,2011,2017,4,F,1234,55_13_20168_2001_1
1494,55_13_20171,55,13,20171,2004,2009,2015,0,3,F,3142,55_13_20171_2004_3
1495,55_13_20173,55,13,20173,2001,2006,2011,2017,4,F,3421,55_13_20173_2001_3
1498,55_13_20199,55,13,20199,2002,2007,2012,2018,4,F,4231,55_13_20199_2002_4
1499,55_13_20201,55,13,20201,2000,2005,2010,2016,4,F,2413,55_13_20201_2000_2
1500,55_13_20209,55,13,20209,2002,2007,2012,2018,4,F,4321,55_13_20209_2002_4
1501,55_13_20219,55,13,20219,2004,2009,2014,0,3,F,2413,55_13_20219_2004_2
1502,55_13_20224,55,13,20224,2001,2006,2011,2017,4,F,3214,55_13_20224_2001_3
1503,55_13_20228,55,13,20228,2004,2009,2015,0,3,F,1234,55_13_20228_2004_1
1505,55_13_20236,55,13,20236,2003,2008,2013,0,3,F,3412,55_13_20236_2003_3
1506,55_13_20239,55,13,20239,2000,2005,2010,2016,4,M,4123,55_13_20239_2000_4
1507,55_13_20243,55,13,20243,2002,2007,2012,2018,4,F,2341,55_13_20243_2002_2
1508,55_13_20246,55,13,20246,2003,2008,2013,0,3,F,1234,55_13_20246_2003_1
1509,55_13_20247,55,13,20247,2004,2009,2014,0,3,F,2143,55_13_20247_2004_2
1510,55_13_20261,55,13,20261,2003,2008,2013,2019,4,M,1234,55_13_20261_2003_1
1511,55_13_20263,55,13,20263,2002,2007,2012,2018,4,F,3124,55_13_20263_2002_3
1512,55_13_20271,55,13,20271,2003,2008,2013,2019,4,F,1432,55_13_20271_2003_1
1513,55_13_20272,55,13,20272,2000,2005,2010,2016,4,F,2341,55_13_20272_2000_2
1514,55_13_20273,55,13,20273,2003,2008,2013,0,3,F,1243,55_13_20273_2003_1
1515,55_13_20282,55,13,20282,2003,2008,2013,2019,4,F,2413,55_13_20282_2003_2
1516,55_13_20283,55,13,20283,2001,2006,2011,2017,4,M,2413,55_13_20283_2001_2
1517,55_13_20286,55,13,20286,2001,2006,2011,2016,4,F,3421,55_13_20286_2001_3
1519,55_13_20299,55,13,20299,2003,2008,2013,2019,4,M,1342,55_13_20299_2003_1
1520,55_13_20301,55,13,20301,2004,2009,2014,0,3,F,4132,55_13_20301_2004_4
1521,55_13_20327,55,13,20327,2004,2009,2014,0,3,F,4123,55_13_20327_2004_4
1522,55_13_20334,55,13,20334,2001,2006,2011,2017,4,F,1234,55_13_20334_2001_1
1523,55_13_20335,55,13,20335,2004,2009,2014,0,3,F,3124,55_13_20335_2004_3
1524,55_13_20337,55,13,20337,2000,2005,2010,2015,4,M,2341,55_13_20337_2000_2
1525,55_13_20344,55,13,20344,2002,2007,2012,2018,4,M,4321,55_13_20344_2002_4
1526,55_13_20349,55,13,20349,2004,2009,2014,0,3,F,2314,55_13_20349_2004_2
1527,55_13_20350,55,13,20350,2000,2005,2010,2016,4,M,4123,55_13_20350_2000_4
1529,55_13_20368,55,13,20368,2003,2008,2013,0,3,F,3421,55_13_20368_2003_3
1530,55_13_20369,55,13,20369,2000,2005,2010,2015,4,M,2143,55_13_20369_2000_2
1531,55_13_20371,55,13,20371,2001,2006,2011,2017,4,M,4123,55_13_20371_2001_4
1532,55_13_20372,55,13,20372,2000,2005,2010,2015,4,F,4123,55_13_20372_2000_4
1533,55_13_20376,55,13,20376,2000,2005,2010,2016,4,F,4213,55_13_20376_2000_4
1534,55_13_20379,55,13,20379,2000,2005,2010,2016,4,F,1342,55_13_20379_2000_1
1536,55_13_20382,55,13,20382,2000,2005,2010,2016,4,F,1423,55_13_20382_2000_1
1537,55_13_20383,55,13,20383,2000,2005,2010,2015,4,F,3142,55_13_20383_2000_3
1538,55_13_20384,55,13,20384,2000,2005,2010,2015,4,M,3421,55_13_20384_2000_3
1539,55_13_20387,55,13,20387,2000,2005,2010,2016,4,F,4231,55_13_20387_2000_4
1540,55_13_20390,55,13,20390,2001,2006,2011,2016,4,F,3142,55_13_20390_2001_3
1541,55_13_20392,55,13,20392,2001,2006,2011,2017,4,F,2413,55_13_20392_2001_2
1542,55_13_20393,55,13,20393,2001,2006,2011,2017,4,F,1423,55_13_20393_2001_1
1543,55_13_20394,55,13,20394,2001,2006,2011,2018,4,F,2413,55_13_20394_2001_2
1544,55_13_20395,55,13,20395,2001,2006,2011,2016,4,M,4132,55_13_20395_2001_4
1546,55_13_20397,55,13,20397,2001,2006,2011,2017,4,M,4213,55_13_20397_2001_4
1548,55_13_20399,55,13,20399,2001,2006,2011,2017,4,F,3421,55_13_20399_2001_3
1549,55_13_20400,55,13,20400,2001,2006,2011,2017,4,M,4231,55_13_20400_2001_4
1550,55_13_20401,55,13,20401,2001,2006,2011,2018,4,M,2143,55_13_20401_2001_2
1551,55_13_20402,55,13,20402,2001,2006,2011,2017,4,M,4132,55_13_20402_2001_4
1553,55_13_20420,55,13,20420,2002,2007,2012,2019,4,F,4312,55_13_20420_2002_4
1554,55_13_20422,55,13,20422,2002,2007,2012,2018,4,F,2413,55_13_20422_2002_2
1555,55_13_20423,55,13,20423,2002,2007,2012,2018,4,M,1432,55_13_20423_2002_1
1556,55_13_20424,55,13,20424,2002,2007,2012,2018,4,M,4123,55_13_20424_2002_4
1557,55_13_20425,55,13,20425,2002,2007,2012,2018,4,F,2431,55_13_20425_2002_2
1558,55_13_20426,55,13,20426,2002,2007,2012,2019,4,F,3412,55_13_20426_2002_3
1559,55_13_20427,55,13,20427,2002,2007,2012,2019,4,F,1324,55_13_20427_2002_1
1560,55_13_20429,55,13,20429,2002,2007,2012,2019,4,M,4123,55_13_20429_2002_4
1562,55_13_20434,55,13,20434,2002,2007,2012,2018,4,F,1423,55_13_20434_2002_1
1563,55_13_20436,55,13,20436,2003,2008,2013,0,3,F,1342,55_13_20436_2003_1
1564,55_13_20437,55,13,20437,2003,2008,2013,0,3,F,2431,55_13_20437_2003_2
1567,55_13_20442,55,13,20442,2003,2008,2013,0,3,F,2431,55_13_20442_2003_2
1568,55_13_20443,55,13,20443,2003,2008,2013,0,3,F,2413,55_13_20443_2003_2
1569,55_13_20444,55,13,20444,2003,2008,2013,0,3,F,4123,55_13_20444_2003_4
1570,55_13_20445,55,13,20445,2003,2008,2013,2019,4,M,1234,55_13_20445_2003_1
1571,55_13_20457,55,13,20457,2004,2009,2014,0,3,F,3241,55_13_20457_2004_3
1572,55_13_20458,55,13,20458,2004,2009,2014,0,3,F,4213,55_13_20458_2004_4
1574,55_13_20462,55,13,20462,2004,2009,2014,0,3,M,3412,55_13_20462_2004_3
1575,55_13_20463,55,13,20463,2004,2009,2014,0,3,F,2431,55_13_20463_2004_2
1576,55_13_20464,55,13,20464,2004,2009,2014,0,3,F,2314,55_13_20464_2004_2
1577,55_13_20466,55,13,20466,2004,2009,2014,0,3,M,1234,55_13_20466_2004_1
1578,55_13_20468,55,13,20468,2004,2009,2015,0,3,F,2314,55_13_20468_2004_2
1579,55_13_20469,55,13,20469,2004,2009,2014,0,3,M,1243,55_13_20469_2004_1
1580,55_13_20471,55,13,20471,2004,2009,2014,0,3,F,3124,55_13_20471_2004_3
1581,55_131_20002,55,131,20002,2001,2006,2011,2017,4,F,4123,55_131_20002_2001_4
1582,55_131_20020,55,131,20020,2002,2007,2012,2018,4,F,4321,55_131_20020_2002_4
1583,55_131_20026,55,131,20026,2002,2007,2012,2018,4,F,4132,55_131_20026_2002_4
1584,55_131_20028,55,131,20028,2001,2006,2011,2017,4,F,3412,55_131_20028_2001_3
1586,55_131_20062,55,131,20062,2004,2009,2015,0,3,F,2134,55_131_20062_2004_2
1587,55_131_20064,55,131,20064,2002,2007,2012,2018,4,M,1234,55_131_20064_2002_1
1589,55_131_20117,55,131,20117,2003,2008,2013,0,3,F,2143,55_131_20117_2003_2
1590,55_131_20122,55,131,20122,2004,2009,2014,0,3,M,1423,55_131_20122_2004_1
1591,55_131_20131,55,131,20131,2000,2005,2010,2016,4,M,4321,55_131_20131_2000_4
1592,55_131_20135,55,131,20135,2000,2005,2010,2015,4,F,2413,55_131_20135_2000_2
1593,55_131_20201,55,131,20201,2003,2008,2013,0,3,F,3124,55_131_20201_2003_3
1594,55_131_20208,55,131,20208,2000,2005,2010,2016,4,F,4312,55_131_20208_2000_4
1596,55_131_20221,55,131,20221,2001,2006,2011,2017,4,F,2314,55_131_20221_2001_2
1597,55_131_20246,55,131,20246,2003,2008,2013,0,3,F,4312,55_131_20246_2003_4
1598,55_131_20258,55,131,20258,2004,2009,2015,0,3,F,1243,55_131_20258_2004_1
1599,55_133_20009,55,133,20009,2004,2009,2014,0,3,M,3412,55_133_20009_2004_3
1600,55_133_20020,55,133,20020,2000,2005,2010,2016,4,F,3241,55_133_20020_2000_3
1601,55_133_20022,55,133,20022,2004,2009,2014,0,3,F,2143,55_133_20022_2004_2
