LandisData	EcoregionDiameterTable


>>Ecoregion	Species	Age	Diameter
212T quervelu 59 30.668
212T quervelu 60 31.089
212T quervelu 61 31.51
212T quervelu 62 31.931
212T quervelu 63 32.351
212T quervelu 64 32.772
212T quervelu 65 33.193
212T quervelu 66 33.624
212T quervelu 67 34.056
212T quervelu 68 34.487
212T quervelu 69 34.919
212T quervelu 70 35.35
212T quervelu 71 35.782
212T quervelu 72 36.213
212T quervelu 73 36.645
212T quervelu 74 37.076
212T quervelu 75 37.508
212T quervelu 76 37.939
212T quervelu 77 38.371
212T quervelu 78 38.826
212T quervelu 79 39.281
212T quervelu 80 39.737
212T quervelu 81 40.192
212T quervelu 82 40.647
212T quervelu 83 41.103
212T quervelu 84 41.558
212T quervelu 85 42.013
212T quervelu 86 42.468
212T quervelu 87 42.924
212T quervelu 88 43.379
212T quervelu 89 43.86
212T quervelu 90 44.342
212T quervelu 91 44.823
212T quervelu 92 45.305
212T quervelu 93 45.786
212T quervelu 94 46.267
212T quervelu 95 46.749
212T quervelu 96 47.23
212T quervelu 97 47.711
212T quervelu 98 48.193
212T quervelu 99 48.674
212T quervelu 100 49.154
212T quervelu 101 49.635
212T quervelu 102 50.115
212T quervelu 103 50.595
212T quervelu 104 51.075
212T quervelu 105 51.555
212T quervelu 106 52.035
212T quervelu 107 52.516
212T quervelu 108 52.996
212T quervelu 109 53.476
212T quervelu 110 54.036
212T quervelu 111 54.595
212T quervelu 112 55.155
212T quervelu 113 55.715
212T quervelu 114 56.274
212T quervelu 115 56.834
212T quervelu 116 57.394
212T quervelu 117 57.953
212T quervelu 118 58.513
212T quervelu 119 59.038
212T quervelu 120 59.563
212T quervelu 121 60.088
212T quervelu 122 60.613
212T quervelu 123 61.138
212T quervelu 124 61.663
212T quervelu 125 62.188
212T quervelu 126 62.713
212T quervelu 127 63.238
212T quervelu 128 63.763
212T quervelu 129 64.526
212T quervelu 130 65.289
212T quervelu 131 66.052
212T quervelu 132 66.815
212T quervelu 133 67.578
212T quervelu 134 68.341
212T quervelu 135 69.104
212T quervelu 136 69.569
212T quervelu 137 70.034
212T quervelu 138 70.499
212T quervelu 139 70.964
212T quervelu 140 71.429
212T quervelu 141 71.895
212T quervelu 142 72.36
212T quervelu 143 72.825
212T quervelu 144 73.29
212T quervelu 145 73.755
212T quervelu 146 74.39
212T quervelu 147 75.024
212T quervelu 148 75.659
212T quervelu 149 76.293
212T quervelu 150 76.928
212T quervelu 151 77.562
212T quervelu 152 78.197
212T quervelu 153 78.831
212T quervelu 154 79.606
212T quervelu 155 80.38
212T quervelu 156 81.155
212T quervelu 157 81.929
212T quervelu 158 82.704
212T quervelu 159 83.478
212T quervelu 160 84.253
212T quervelu 161 84.96
212T quervelu 162 85.668
212T quervelu 163 86.376
212J quervelu 1 2.54
212J quervelu 2 3.211
212J quervelu 3 3.881
212J quervelu 4 4.552
212J quervelu 5 5.222
212J quervelu 6 6.581
212J quervelu 7 7.941
212J quervelu 8 10.336
212J quervelu 9 12.114
212J quervelu 10 13.892
212J quervelu 11 14.148
212J quervelu 12 14.405
212J quervelu 13 14.661
212J quervelu 14 14.918
212J quervelu 15 15.175
212J quervelu 16 15.431
212J quervelu 17 15.688
212J quervelu 18 15.944
212J quervelu 19 16.201
212J quervelu 20 16.457
212J quervelu 21 16.714
212J quervelu 22 16.971
212J quervelu 23 17.227
212J quervelu 24 17.484
212J quervelu 25 17.74
212J quervelu 26 17.997
212J quervelu 27 18.359
212J quervelu 28 18.721
212J quervelu 29 19.083
212J quervelu 30 19.444
212J quervelu 31 19.806
212J quervelu 32 20.168
212J quervelu 33 20.53
212J quervelu 34 20.892
212J quervelu 35 21.254
212J quervelu 36 21.615
212J quervelu 37 21.977
212J quervelu 38 22.339
212J quervelu 39 22.701
212J quervelu 40 23.063
212J quervelu 41 23.454
212J quervelu 42 23.844
212J quervelu 43 24.235
212J quervelu 44 24.626
212J quervelu 45 25.017
212J quervelu 46 25.408
212J quervelu 47 25.799
212J quervelu 48 26.19
212J quervelu 49 26.581
212J quervelu 50 26.971
212J quervelu 51 27.362
212J quervelu 52 27.753
212J quervelu 53 28.144
212J quervelu 54 28.565
212J quervelu 55 28.985
212J quervelu 56 29.406
212J quervelu 57 29.827
212J quervelu 58 30.248
212J quervelu 59 30.668
212J quervelu 60 31.089
212J quervelu 61 31.51
212J quervelu 62 31.931
212J quervelu 63 32.351
212J quervelu 64 32.772
212J quervelu 65 33.193
212J quervelu 66 33.624
212J quervelu 67 34.056
212J quervelu 68 34.487
212J quervelu 69 34.919
212J quervelu 70 35.35
212J quervelu 71 35.782
212J quervelu 72 36.213
212J quervelu 73 36.645
212J quervelu 74 37.076
212J quervelu 75 37.508
212J quervelu 76 37.939
212J quervelu 77 38.371
212J quervelu 78 38.826
212J quervelu 79 39.281
212J quervelu 80 39.737
212J quervelu 81 40.192
212J quervelu 82 40.647
212J quervelu 83 41.103
212J quervelu 84 41.558
212J quervelu 85 42.013
212J quervelu 86 42.468
212J quervelu 87 42.924
212J quervelu 88 43.379
212J quervelu 89 43.86
212J quervelu 90 44.342
212J quervelu 91 44.823
212J quervelu 92 45.305
212J quervelu 93 45.786
212J quervelu 94 46.267
212J quervelu 95 46.749
212J quervelu 96 47.23
212J quervelu 97 47.711
212J quervelu 98 48.193
212J quervelu 99 48.674
212J quervelu 100 49.154
212J quervelu 101 49.635
212J quervelu 102 50.115
212J quervelu 103 50.595
212J quervelu 104 51.075
212J quervelu 105 51.555
212J quervelu 106 52.035
212J quervelu 107 52.516
212J quervelu 108 52.996
212J quervelu 109 53.476
212J quervelu 110 54.036
212J quervelu 111 54.595
212J quervelu 112 55.155
212J quervelu 113 55.715
212J quervelu 114 56.274
212J quervelu 115 56.834
212J quervelu 116 57.394
212J quervelu 117 57.953
212J quervelu 118 58.513
212J quervelu 119 59.038
212J quervelu 120 59.563
212J quervelu 121 60.088
212J quervelu 122 60.613
212J quervelu 123 61.138
212J quervelu 124 61.663
212J quervelu 125 62.188
212J quervelu 126 62.713
212J quervelu 127 63.238
212J quervelu 128 63.763
212J quervelu 129 64.526
212J quervelu 130 65.289
212J quervelu 131 66.052
212J quervelu 132 66.815
212J quervelu 133 67.578
212J quervelu 134 68.341
212J quervelu 135 69.104
212J quervelu 136 69.569
212J quervelu 137 70.034
212J quervelu 138 70.499
212J quervelu 139 70.964
212J quervelu 140 71.429
212J quervelu 141 71.895
212J quervelu 142 72.36
212J quervelu 143 72.825
212J quervelu 144 73.29
212J quervelu 145 73.755
212J quervelu 146 74.39
212J quervelu 147 75.024
212J quervelu 148 75.659
212J quervelu 149 76.293
212J quervelu 150 76.928
212J quervelu 151 77.562
212J quervelu 152 78.197
212J quervelu 153 78.831
212J quervelu 154 79.606
212J quervelu 155 80.38
212J quervelu 156 81.155
212J quervelu 157 81.929
212J quervelu 158 82.704
212J quervelu 159 83.478
212J quervelu 160 84.253
212J quervelu 161 84.96
212J quervelu 162 85.668
212J quervelu 163 86.376
212Z piceglau 1 2.54
212Z piceglau 2 3.407
212Z piceglau 3 4.275
212Z piceglau 4 5.142
212Z piceglau 5 6.631
212Z piceglau 6 8.121
212Z piceglau 7 10.691
212Z piceglau 8 13.536
212Z piceglau 9 13.718
212Z piceglau 10 13.9
212Z piceglau 11 14.082
212Z piceglau 12 14.264
212Z piceglau 13 14.446
212Z piceglau 14 14.628
212Z piceglau 15 14.81
212Z piceglau 16 14.992
212Z piceglau 17 15.174
212Z piceglau 18 15.356
212Z piceglau 19 15.538
212Z piceglau 20 15.72
212Z piceglau 21 15.902
212Z piceglau 22 16.084
212Z piceglau 23 16.266
212Z piceglau 24 16.448
212Z piceglau 25 16.63
212Z piceglau 26 16.812
212Z piceglau 27 16.994
212Z piceglau 28 17.176
212Z piceglau 29 17.358
212Z piceglau 30 17.54
212Z piceglau 31 17.722
212Z piceglau 32 17.904
212Z piceglau 33 18.266
212Z piceglau 34 18.627
212Z piceglau 35 18.989
212Z piceglau 36 19.35
212Z piceglau 37 19.712
212Z piceglau 38 20.074
212Z piceglau 39 20.435
212Z piceglau 40 20.797
212Z piceglau 41 21.158
212Z piceglau 42 21.52
212Z piceglau 43 21.882
212Z piceglau 44 22.243
212Z piceglau 45 22.605
212Z piceglau 46 22.966
212Z piceglau 47 23.323
212Z piceglau 48 23.68
212Z piceglau 49 24.036
212Z piceglau 50 24.393
212Z piceglau 51 24.75
212Z piceglau 52 25.106
212Z piceglau 53 25.463
212Z piceglau 54 25.82
212Z piceglau 55 26.176
212Z piceglau 56 26.533
212Z piceglau 57 26.89
212Z piceglau 58 27.246
212Z piceglau 59 27.603
212Z piceglau 60 27.96
212Z piceglau 61 28.285
212Z piceglau 62 28.61
212Z piceglau 63 28.935
212Z piceglau 64 29.26
212Z piceglau 65 29.585
212Z piceglau 66 29.911
212Z piceglau 67 30.236
212Z piceglau 68 30.561
212Z piceglau 69 30.886
212Z piceglau 70 31.211
212Z piceglau 71 31.536
212Z piceglau 72 31.861
212Z piceglau 73 32.187
212Z piceglau 74 32.512
212Z piceglau 75 32.837
212Z piceglau 76 33.162
212Z piceglau 77 33.535
212Z piceglau 78 33.909
212Z piceglau 79 34.283
212Z piceglau 80 34.656
212Z piceglau 81 35.03
212Z piceglau 82 35.403
212Z piceglau 83 35.777
212Z piceglau 84 36.15
212Z piceglau 85 36.524
212Z piceglau 86 36.898
212Z piceglau 87 37.271
212Z piceglau 88 37.645
212Z piceglau 89 38.018
212Z piceglau 90 38.392
212Z piceglau 91 38.685
212Z piceglau 92 38.978
212Z piceglau 93 39.271
212Z piceglau 94 39.565
212Z piceglau 95 39.858
212Z piceglau 96 40.151
212Z piceglau 97 40.444
212Z piceglau 98 40.737
212Z piceglau 99 41.031
212Z piceglau 100 41.324
212Z piceglau 101 41.617
212Z piceglau 102 41.91
212Z piceglau 103 42.203
212Z piceglau 104 42.497
212Z piceglau 105 42.79
212Z piceglau 106 43.083
212Z piceglau 107 43.376
212Z piceglau 108 43.719
212Z piceglau 109 44.062
212Z piceglau 110 44.404
212Z piceglau 111 44.747
212Z piceglau 112 45.09
212Z piceglau 113 45.433
212Z piceglau 114 45.776
212Z piceglau 115 46.118
212Z piceglau 116 46.461
212Z piceglau 117 46.804
212Z piceglau 118 47.147
212Z piceglau 119 47.489
212Z piceglau 120 47.832
212Z piceglau 121 48.175
212Z piceglau 122 48.518
212Z piceglau 123 48.814
212Z piceglau 124 49.111
212Z piceglau 125 49.408
212Z piceglau 126 49.705
212Z piceglau 127 50.001
212Z piceglau 128 50.298
212Z piceglau 129 50.595
212Z piceglau 130 50.892
212Z piceglau 131 51.188
212Z piceglau 132 51.485
212Z piceglau 133 51.782
212Z piceglau 134 52.079
212Z piceglau 135 52.376
212Z piceglau 136 52.672
212Z piceglau 137 52.969
212Z piceglau 138 53.266
212Z piceglau 139 53.563
212Z piceglau 140 53.757
212Z piceglau 141 53.952
212Z piceglau 142 54.147
212Z piceglau 143 54.342
212Z piceglau 144 54.537
212Z piceglau 145 54.731
212Z piceglau 146 54.926
212Z piceglau 147 55.121
212Z piceglau 148 55.316
212Z piceglau 149 55.511
212Z piceglau 150 55.705
212Z piceglau 151 55.9
212Z piceglau 152 56.095
212Z piceglau 153 56.29
212Z piceglau 154 56.485
212Z piceglau 155 56.68
212Z piceglau 156 56.874
212Z piceglau 157 57.069
212Z piceglau 158 57.264
212Z piceglau 159 57.459
212Z piceglau 160 57.654
212Z piceglau 161 57.848
212Z piceglau 162 58.043
212Z piceglau 163 58.238
212Z piceglau 164 58.433
212Z piceglau 165 58.869
212Z piceglau 166 59.306
212Z piceglau 167 59.742
212Z piceglau 168 60.179
212Z piceglau 169 60.616
212Z piceglau 170 61.052
212Z piceglau 171 61.489
212Z piceglau 172 61.925
222M piceglau 1 2.54
222M piceglau 2 3.407
222M piceglau 3 4.275
222M piceglau 4 5.142
222M piceglau 5 6.631
222M piceglau 6 8.121
222M piceglau 7 10.691
222M piceglau 8 13.536
222M piceglau 9 13.718
222M piceglau 10 13.9
222M piceglau 11 14.082
222M piceglau 12 14.264
222M piceglau 13 14.446
222M piceglau 14 14.628
222M piceglau 15 14.81
222M piceglau 16 14.992
222M piceglau 17 15.174
222M piceglau 18 15.356
222M piceglau 19 15.538
222M piceglau 20 15.72
222M piceglau 21 15.902
222M piceglau 22 16.084
222M piceglau 23 16.266
222M piceglau 24 16.448
222M piceglau 25 16.63
222M piceglau 26 16.812
222M piceglau 27 16.994
222M piceglau 28 17.176
222M piceglau 29 17.358
222M piceglau 30 17.54
222M piceglau 31 17.722
222M piceglau 32 17.904
222M piceglau 33 18.266
222M piceglau 34 18.627
222M piceglau 35 18.989
222M piceglau 36 19.35
222M piceglau 37 19.712
222M piceglau 38 20.074
222M piceglau 39 20.435
222M piceglau 40 20.797
222M piceglau 41 21.158
222M piceglau 42 21.52
222M piceglau 43 21.882
222M piceglau 44 22.243
222M piceglau 45 22.605
222M piceglau 46 22.966
222M piceglau 47 23.323
222M piceglau 48 23.68
222M piceglau 49 24.036
222M piceglau 50 24.393
222M piceglau 51 24.75
222M piceglau 52 25.106
222M piceglau 53 25.463
222M piceglau 54 25.82
222M piceglau 55 26.176
222M piceglau 56 26.533
222M piceglau 57 26.89
222M piceglau 58 27.246
222M piceglau 59 27.603
222M piceglau 60 27.96
222M piceglau 61 28.285
222M piceglau 62 28.61
222M piceglau 63 28.935
222M piceglau 64 29.26
222M piceglau 65 29.585
222M piceglau 66 29.911
222M piceglau 67 30.236
222M piceglau 68 30.561
222M piceglau 69 30.886
222M piceglau 70 31.211
222M piceglau 71 31.536
222M piceglau 72 31.861
222M piceglau 73 32.187
222M piceglau 74 32.512
222M piceglau 75 32.837
222M piceglau 76 33.162
222M piceglau 77 33.535
222M piceglau 78 33.909
222M piceglau 79 34.283
222M piceglau 80 34.656
222M piceglau 81 35.03
222M piceglau 82 35.403
222M piceglau 83 35.777
222M piceglau 84 36.15
222M piceglau 85 36.524
222M piceglau 86 36.898
222M piceglau 87 37.271
222M piceglau 88 37.645
222M piceglau 89 38.018
222M piceglau 90 38.392
222M piceglau 91 38.685
222M piceglau 92 38.978
222M piceglau 93 39.271
222M piceglau 94 39.565
222M piceglau 95 39.858
222M piceglau 96 40.151
222M piceglau 97 40.444
222M piceglau 98 40.737
222M piceglau 99 41.031
222M piceglau 100 41.324
222M piceglau 101 41.617
222M piceglau 102 41.91
222M piceglau 103 42.203
222M piceglau 104 42.497
222M piceglau 105 42.79
222M piceglau 106 43.083
222M piceglau 107 43.376
222M piceglau 108 43.719
222M piceglau 109 44.062
222M piceglau 110 44.404
222M piceglau 111 44.747
222M piceglau 112 45.09
222M piceglau 113 45.433
222M piceglau 114 45.776
222M piceglau 115 46.118
222M piceglau 116 46.461
222M piceglau 117 46.804
222M piceglau 118 47.147
222M piceglau 119 47.489
222M piceglau 120 47.832
222M piceglau 121 48.175
222M piceglau 122 48.518
222M piceglau 123 48.814
222M piceglau 124 49.111
222M piceglau 125 49.408
222M piceglau 126 49.705
222M piceglau 127 50.001
222M piceglau 128 50.298
222M piceglau 129 50.595
222M piceglau 130 50.892
222M piceglau 131 51.188
222M piceglau 132 51.485
222M piceglau 133 51.782
222M piceglau 134 52.079
222M piceglau 135 52.376
222M piceglau 136 52.672
222M piceglau 137 52.969
222M piceglau 138 53.266
222M piceglau 139 53.563
222M piceglau 140 53.757
222M piceglau 141 53.952
222M piceglau 142 54.147
222M piceglau 143 54.342
222M piceglau 144 54.537
222M piceglau 145 54.731
222M piceglau 146 54.926
222M piceglau 147 55.121
222M piceglau 148 55.316
222M piceglau 149 55.511
222M piceglau 150 55.705
222M piceglau 151 55.9
222M piceglau 152 56.095
222M piceglau 153 56.29
222M piceglau 154 56.485
222M piceglau 155 56.68
222M piceglau 156 56.874
222M piceglau 157 57.069
222M piceglau 158 57.264
222M piceglau 159 57.459
222M piceglau 160 57.654
222M piceglau 161 57.848
222M piceglau 162 58.043
222M piceglau 163 58.238
222M piceglau 164 58.433
222M piceglau 165 58.869
222M piceglau 166 59.306
222M piceglau 167 59.742
222M piceglau 168 60.179
222M piceglau 169 60.616
222M piceglau 170 61.052
222M piceglau 171 61.489
222M piceglau 172 61.925
212J quermacr 1 2.54
212J quermacr 2 3.003
212J quermacr 3 3.466
212J quermacr 4 3.929
212J quermacr 5 4.392
212J quermacr 6 4.855
212J quermacr 7 5.318
212J quermacr 8 6.198
212J quermacr 9 7.077
212J quermacr 10 7.957
212J quermacr 11 9.445
212J quermacr 12 10.933
212J quermacr 13 12.817
212J quermacr 14 12.96
212J quermacr 15 13.103
212J quermacr 16 13.247
212J quermacr 17 13.39
212J quermacr 18 13.533
212J quermacr 19 13.677
212J quermacr 20 13.82
212J quermacr 21 13.963
212J quermacr 22 14.107
212J quermacr 23 14.25
212J quermacr 24 14.393
212J quermacr 25 14.537
212J quermacr 26 14.68
212J quermacr 27 14.823
212J quermacr 28 14.967
212J quermacr 29 15.11
212J quermacr 30 15.253
212J quermacr 31 15.397
212J quermacr 32 15.54
212J quermacr 33 15.684
212J quermacr 34 15.827
212J quermacr 35 15.97
212J quermacr 36 16.114
212J quermacr 37 16.257
212J quermacr 38 16.4
212J quermacr 39 16.544
212J quermacr 40 16.687
212J quermacr 41 16.83
212J quermacr 42 16.974
212J quermacr 43 17.117
212J quermacr 44 17.26
212J quermacr 45 17.404
212J quermacr 46 17.547
212J quermacr 47 17.69
212J quermacr 48 17.834
212J quermacr 49 18.068
212J quermacr 50 18.301
212J quermacr 51 18.535
212J quermacr 52 18.769
212J quermacr 53 19.003
212J quermacr 54 19.237
212J quermacr 55 19.471
212J quermacr 56 19.704
212J quermacr 57 19.938
212J quermacr 58 20.172
212J quermacr 59 20.406
212J quermacr 60 20.64
212J quermacr 61 20.874
212J quermacr 62 21.107
212J quermacr 63 21.341
212J quermacr 64 21.575
212J quermacr 65 21.809
212J quermacr 66 22.043
212J quermacr 67 22.277
212J quermacr 68 22.511
212J quermacr 69 22.744
212J quermacr 70 22.978
212J quermacr 71 23.204
212J quermacr 72 23.429
212J quermacr 73 23.654
212J quermacr 74 23.88
212J quermacr 75 24.105
212J quermacr 76 24.331
212J quermacr 77 24.556
212J quermacr 78 24.781
212J quermacr 79 25.007
212J quermacr 80 25.232
212J quermacr 81 25.458
212J quermacr 82 25.683
212J quermacr 83 25.908
212J quermacr 84 26.134
212J quermacr 85 26.359
212J quermacr 86 26.585
212J quermacr 87 26.81
212J quermacr 88 27.035
212J quermacr 89 27.261
212J quermacr 90 27.486
212J quermacr 91 27.712
212J quermacr 92 27.937
212J quermacr 93 28.162
212J quermacr 94 28.413
212J quermacr 95 28.664
212J quermacr 96 28.915
212J quermacr 97 29.166
212J quermacr 98 29.417
212J quermacr 99 29.668
212J quermacr 100 29.919
212J quermacr 101 30.17
212J quermacr 102 30.421
212J quermacr 103 30.671
212J quermacr 104 30.922
212J quermacr 105 31.173
212J quermacr 106 31.424
212J quermacr 107 31.675
212J quermacr 108 31.926
212J quermacr 109 32.177
212J quermacr 110 32.428
212J quermacr 111 32.679
212J quermacr 112 32.929
212J quermacr 113 33.18
212J quermacr 114 33.474
212J quermacr 115 33.767
212J quermacr 116 34.061
212J quermacr 117 34.354
212J quermacr 118 34.648
212J quermacr 119 34.941
212J quermacr 120 35.235
212J quermacr 121 35.528
212J quermacr 122 35.822
212J quermacr 123 36.115
212J quermacr 124 36.408
212J quermacr 125 36.702
212J quermacr 126 36.995
212J quermacr 127 37.289
212J quermacr 128 37.582
212J quermacr 129 37.876
212J quermacr 130 38.169
212J quermacr 131 38.484
212J quermacr 132 38.799
212J quermacr 133 39.113
212J quermacr 134 39.428
212J quermacr 135 39.743
212J quermacr 136 40.058
212J quermacr 137 40.372
212J quermacr 138 40.687
212J quermacr 139 41.002
212J quermacr 140 41.316
212J quermacr 141 41.631
212J quermacr 142 41.946
212J quermacr 143 42.261
212J quermacr 144 42.575
212J quermacr 145 42.89
212J quermacr 146 43.205
212J quermacr 147 43.571
212J quermacr 148 43.938
212J quermacr 149 44.304
212J quermacr 150 44.67
212J quermacr 151 45.037
212J quermacr 152 45.403
212J quermacr 153 45.77
212J quermacr 154 46.136
212J quermacr 155 46.503
212J quermacr 156 46.869
212J quermacr 157 47.235
212J quermacr 158 47.602
212J quermacr 159 47.968
212J quermacr 160 48.335
212J quermacr 161 48.65
212J quermacr 162 48.965
212J quermacr 163 49.281
212J quermacr 164 49.596
212J quermacr 165 49.911
212J quermacr 166 50.227
212J quermacr 167 50.542
212J quermacr 168 50.857
212J quermacr 169 51.172
212J quermacr 170 51.488
212J quermacr 171 51.803
212J quermacr 172 52.118
212J quermacr 173 52.434
212J quermacr 174 52.749
212J quermacr 175 53.064
212J quermacr 176 53.379
212J quermacr 177 53.735
212J quermacr 178 54.091
212J quermacr 179 54.447
212J quermacr 180 54.803
212J quermacr 181 55.159
212J quermacr 182 55.515
212J quermacr 183 55.871
212J quermacr 184 56.226
212J quermacr 185 56.582
212J quermacr 186 56.938
212J quermacr 187 57.294
212J quermacr 188 57.65
212J quermacr 189 58.006
212J quermacr 190 58.362
212J quermacr 191 58.717
212J quermacr 192 59.024
